seq_len,ch_idx
287,24
248,1
239,2
207,29
203,6
202,13
183,2
177,2
170,21
167,0
153,4
151,16
149,8
146,4
142,28
138,29
135,14
135,17
133,10
131,5
128,30
125,7
119,11
118,12
103,13
99,15
97,2
97,24
95,3
95,22
94,26
94,5
93,6
92,27
92,7
91,16
91,17
90,29
89,19
89,22
85,26
84,22
81,3
81,9
80,6
79,10
78,20
75,14
75,14
74,25
74,27
70,5
69,17
66,12
65,30
62,23
62,3
59,17
59,4
58,28
56,1
55,21
90,11
55,11
53,18
53,23
51,30
50,7
49,12
48,0
45,19
49,9
49,31
46,24
45,9
42,3
42,7
41,28
41,26
41,30
41,0
41,14
41,15
40,31
39,1
39,13
36,29
38,19
38,18
35,19
35,15
34,0
33,12
33,27
32,28
32,21
31,23
31,11
30,1
29,4
28,8
25,16
32,20
28,20
24,20
23,25
22,27
20,8
20,9
19,26
19,21
18,5
18,22
18,31
18,13
18,10
17,6
17,24
15,18
14,25
13,18
12,23
11,25
10,31
10,8
9,15
8,10
6,16
