seq_len,ch_idx
255,28
246,14
159,23
153,13
153,29
153,20
145,12
141,23
130,7
124,9
118,26
112,20
106,11
102,25
102,3
101,16
100,21
100,2
100,5
98,31
94,19
94,22
92,15
91,4
91,8
91,24
91,19
89,0
87,29
86,28
84,26
79,11
79,16
78,31
77,14
79,2
77,17
76,0
75,1
75,2
72,7
70,22
69,16
69,6
68,17
81,30
64,16
63,1
60,25
60,29
60,30
59,4
59,12
58,20
58,10
54,23
54,13
52,9
52,15
51,24
51,10
50,13
48,12
48,6
46,4
43,9
42,12
42,15
42,7
41,24
40,17
39,8
34,3
33,8
32,24
31,27
30,30
30,4
30,11
29,22
29,3
29,13
29,19
28,25
27,26
26,18
31,21
29,21
26,28
24,3
23,27
23,15
22,17
22,22
22,25
21,7
20,10
20,19
20,31
19,0
19,1
18,5
18,29
18,23
17,28
17,14
23,18
20,18
18,27
17,5
14,6
12,18
12,27
12,10
12,1
12,5
11,6
11,21
10,30
10,0
10,8
10,9
10,11
10,26
9,31
9,2
8,20
8,14
