seq_len,ch_idx
2048,22
2048,8
2048,3
2048,1
2048,23
2048,26
2048,10
2048,6
2048,18
2048,2
2048,9
2048,17
2048,20
2048,18
2048,4
2048,13
2048,17
2048,27
2048,14
2036,11
2048,7
2048,6
2048,1
1863,20
1821,28
1756,16
2048,1
1682,12
1748,0
1667,5
1672,3
1599,0
1562,11
2048,23
1552,15
1579,19
1502,11
1581,0
1467,3
1448,4
1391,14
1382,4
1337,22
1310,6
1301,28
1288,9
1245,13
1260,31
1230,29
1228,17
1225,12
1183,14
1916,13
1162,29
1137,8
1114,4
1043,4
1004,12
1009,3
994,29
978,30
945,8
952,17
912,29
894,13
1705,30
880,22
871,12
862,3
828,9
828,1
829,8
822,7
1947,24
808,8
806,22
800,12
772,21
737,26
735,26
676,6
710,7
665,7
658,1
649,28
642,1
674,31
625,5
672,9
617,9
615,2
629,1
1748,16
637,25
599,25
593,6
807,5
725,19
604,5
597,19
565,19
563,25
531,31
521,16
542,6
524,3
522,19
514,25
522,5
504,16
645,22
511,26
526,21
480,24
464,21
463,27
461,8
475,13
446,24
444,19
452,9
436,5
412,9
411,5
404,5
404,15
397,11
392,15
386,23
381,15
419,23
368,0
1753,10
416,21
366,26
359,9
349,23
416,26
342,26
336,0
375,26
358,25
321,12
872,20
408,25
325,20
304,27
292,10
693,30
320,30
291,21
315,29
302,16
291,27
577,25
438,25
269,25
294,30
271,25
259,30
235,30
708,30
272,25
266,30
246,5
239,27
231,2
219,15
215,11
439,30
267,30
230,18
228,30
311,20
227,20
203,0
202,21
199,0
199,20
453,15
335,21
198,15
185,21
183,25
192,15
184,15
181,20
240,31
224,19
200,21
175,31
170,21
169,25
167,5
239,27
208,27
195,16
177,27
174,16
168,23
159,27
158,16
151,23
331,7
171,31
166,7
197,11
150,14
1419,14
126,17
115,2
110,18
107,21
118,18
116,18
113,18
103,19
99,18
97,19
96,21
118,15
113,2
94,24
86,15
79,2
73,24
68,29
63,29
98,29
60,22
59,7
51,7
133,2
58,2
49,28
48,2
41,28
34,26
2048,10
141,21
113,15
39,24
30,10
27,21
69,31
42,31
23,31
18,24
15,31
14,2
12,27
995,24
54,28
24,28
8,24
1,28
