seq_len,ch_idx
352,18
351,24
317,10
305,28
286,26
248,2
238,21
233,15
222,20
221,22
210,27
205,7
197,18
191,28
188,2
173,9
172,4
171,19
163,19
152,28
145,21
143,3
141,21
141,13
141,8
140,17
139,0
136,27
134,10
132,29
132,4
131,30
129,29
128,10
128,14
121,4
120,6
119,0
124,9
119,25
118,26
112,6
112,17
111,27
111,19
111,22
110,15
109,27
109,19
109,29
109,0
106,23
105,0
104,16
104,8
103,23
101,8
101,3
101,30
101,10
101,24
100,14
98,12
97,20
97,11
97,13
97,24
96,16
96,0
95,15
95,31
94,0
94,3
93,1
93,15
92,17
92,19
91,22
90,29
90,6
90,23
90,3
90,25
89,8
89,9
89,14
94,16
90,31
88,6
87,31
86,11
85,12
85,14
83,11
83,24
83,2
83,18
83,13
83,21
83,6
82,0
82,31
82,4
82,9
82,15
82,26
81,18
81,21
80,3
80,0
80,25
80,9
80,15
79,22
78,7
78,20
79,28
78,31
74,5
74,30
73,20
73,21
73,28
72,6
72,0
71,5
70,19
70,22
70,29
70,10
70,18
70,31
70,0
70,14
69,13
69,4
69,5
68,8
68,20
67,24
67,18
72,1
67,1
66,7
65,20
64,11
64,5
63,7
63,20
62,12
62,13
62,30
62,15
62,9
61,19
61,18
61,31
61,17
60,14
60,8
60,12
59,30
59,3
59,15
56,28
56,10
56,18
61,16
59,1
56,11
56,1
56,23
53,15
53,16
52,14
52,12
52,17
52,23
52,7
51,9
51,15
51,19
51,26
51,28
50,27
50,16
50,31
50,5
49,13
49,17
49,2
49,7
49,9
49,15
48,19
48,0
48,29
48,6
48,20
48,26
46,28
51,23
51,17
46,23
46,2
45,16
45,17
44,1
44,23
44,2
43,4
43,11
43,18
42,17
42,5
41,15
41,23
41,2
41,13
40,3
39,4
39,26
39,30
37,20
37,29
35,27
39,7
38,1
37,8
37,12
36,7
35,13
34,25
34,21
34,22
34,27
33,11
33,10
33,1
33,16
32,8
32,12
32,7
32,9
32,25
31,26
31,27
31,18
31,28
31,10
30,1
30,5
30,17
30,8
29,12
29,7
29,14
29,25
29,31
28,26
28,0
28,3
28,21
28,22
28,27
28,11
27,29
27,18
26,6
26,10
35,5
33,5
32,30
28,2
28,5
27,30
26,2
26,29
25,24
24,5
24,30
23,12
23,16
23,25
23,8
23,23
23,11
22,13
22,31
22,22
22,2
22,3
22,10
21,27
21,19
21,24
21,28
21,5
21,1
21,30
20,12
20,16
20,25
20,8
20,23
20,11
19,17
19,31
19,9
19,22
19,2
19,3
19,29
18,10
18,4
17,6
17,19
16,24
16,21
16,18
15,28
25,25
20,14
18,26
18,4
17,24
16,25
16,14
16,6
16,13
15,22
15,26
15,4
15,20
15,24
14,21
14,25
14,12
14,1
14,11
14,16
14,30
14,14
14,3
14,6
13,7
13,13
13,22
13,26
12,9
12,29
12,4
12,27
12,20
12,24
11,21
11,25
11,12
11,1
11,11
10,16
10,30
10,14
10,23
10,31
9,3
9,6
9,7
9,13
9,17
9,8
9,22
9,26
8,9
8,29
7,2
7,4
7,27
7,20
7,24
7,21
6,10
6,19
5,28
