seq_len,ch_idx
2048,16
1513,16
1388,17
877,10
1793,11
799,15
682,13
698,2
649,2
672,4
682,27
578,27
601,29
541,17
467,26
461,28
417,4
419,8
477,10
394,17
387,12
377,27
369,6
394,12
361,12
350,6
341,31
341,9
323,15
770,14
342,9
334,4
342,4
337,25
324,2
306,4
296,22
387,5
318,22
275,20
393,3
318,29
286,30
935,9
264,10
256,27
258,26
251,31
243,26
241,5
269,31
236,14
289,19
271,19
260,19
251,19
221,2
248,7
237,19
224,22
220,14
258,29
278,24
239,0
238,24
221,0
222,31
209,26
189,12
186,18
178,5
214,6
173,6
171,30
1304,29
171,5
154,18
169,31
157,30
138,30
138,10
1973,28
132,20
209,20
108,23
107,20
202,18
118,18
105,23
99,22
120,23
106,8
178,24
103,25
89,24
85,22
456,21
242,21
151,20
119,23
94,25
77,8
991,23
86,5
75,8
53,12
336,7
79,6
51,26
48,0
43,3
75,25
40,13
35,25
70,21
35,13
29,7
25,21
23,8
56,1
51,1
27,1
18,1
11,0
91,3
66,3
23,7
12,15
