seq_len,ch_idx
2048,23
1488,23
1073,17
1025,0
811,17
828,30
1382,21
752,16
747,15
747,11
725,12
722,10
743,22
681,28
712,5
651,8
680,7
657,6
645,27
663,18
639,9
647,10
624,14
610,7
591,18
586,1
582,30
581,2
1222,29
629,8
546,19
546,24
544,16
551,14
590,7
575,26
503,3
568,31
491,26
487,7
487,6
479,11
463,2
461,7
472,29
461,29
458,16
554,0
493,20
419,10
437,17
403,26
404,28
396,8
383,27
442,5
377,21
363,4
352,4
353,12
343,1
347,26
334,12
328,11
327,25
321,2
321,5
317,18
1323,9
326,15
516,6
354,19
329,25
325,0
308,22
304,26
303,3
302,12
304,10
298,13
291,10
308,26
294,14
281,27
273,24
314,20
292,22
287,19
261,6
944,27
276,13
268,27
261,1
258,28
284,25
272,16
266,25
261,16
243,0
270,10
267,29
261,9
237,25
330,31
317,13
309,31
249,4
249,13
236,0
465,0
257,16
254,22
242,3
232,15
220,20
471,3
237,15
221,2
218,27
211,21
207,11
206,15
221,25
214,0
210,14
202,25
199,4
197,13
191,3
192,21
188,8
186,4
260,18
207,18
200,4
185,24
178,18
495,12
400,14
294,19
257,6
190,28
181,14
170,8
168,19
167,2
161,4
240,28
226,29
176,3
163,24
162,21
161,0
158,30
290,24
184,22
172,24
163,3
159,21
157,19
151,16
145,9
143,24
222,20
177,22
156,12
139,22
1501,31
142,28
139,6
136,12
129,17
122,28
154,30
148,17
130,30
119,2
111,17
111,3
1082,8
671,5
158,21
111,6
103,21
188,20
121,20
118,12
115,18
103,13
101,29
99,31
98,20
96,12
137,2
136,2
116,1
95,2
102,6
84,1
76,15
71,13
135,15
92,17
76,29
75,23
73,15
68,3
65,22
63,4
499,14
312,28
116,14
84,9
79,11
71,23
69,15
65,28
63,6
60,1
60,17
269,1
66,19
62,1
57,30
52,19
48,5
41,10
41,27
95,20
71,9
70,1
53,20
40,19
33,22
55,26
48,24
41,4
41,18
40,25
829,11
38,13
36,5
25,13
24,5
17,26
17,11
15,31
15,13
13,20
311,30
50,25
20,7
15,4
13,24
13,25
9,30
