seq_len,ch_idx
274,14
181,11
148,18
139,17
125,15
123,21
121,3
113,1
112,21
111,2
110,6
110,16
108,1
101,21
99,30
98,0
98,17
93,19
93,26
90,25
89,26
89,11
88,12
83,10
82,15
79,19
78,29
78,31
83,9
76,23
74,7
73,9
72,1
72,3
71,11
70,18
63,22
63,2
62,9
62,15
60,31
60,17
59,5
58,19
58,16
59,30
55,13
54,5
50,15
50,22
49,10
49,8
48,25
46,31
46,12
44,27
43,5
43,20
43,28
42,31
41,13
41,30
41,4
40,8
39,23
38,25
37,6
36,18
39,28
36,10
34,23
33,16
32,8
32,28
31,4
31,10
31,20
31,5
30,27
30,12
29,3
28,29
28,26
28,0
27,24
27,7
33,24
30,24
25,4
24,24
23,8
23,20
23,28
22,0
22,25
22,27
20,30
20,6
20,9
19,2
19,19
19,22
18,11
17,14
15,7
14,13
13,29
13,14
13,4
13,20
12,27
12,7
12,13
12,22
12,29
11,0
11,12
11,2
11,6
10,23
10,26
9,3
9,16
9,18
9,1
8,14
8,17
7,21
