seq_len,ch_idx
1734,28
1365,7
1220,4
1045,14
962,27
881,8
892,9
819,3
793,16
837,19
686,4
678,4
841,12
727,6
651,30
634,0
628,0
647,19
626,30
623,12
1311,10
619,30
596,10
555,15
542,18
777,26
530,6
521,11
512,25
509,0
507,7
517,17
505,16
486,9
472,21
462,23
464,0
554,26
483,21
441,18
765,2
477,2
439,1
431,29
435,20
435,12
448,11
431,20
423,22
419,24
409,23
893,13
381,18
426,17
415,4
401,18
357,6
347,3
335,16
1558,5
359,13
356,8
336,19
323,1
359,2
323,2
313,23
320,19
320,16
308,31
307,9
307,16
292,27
298,6
534,30
424,27
297,6
898,17
305,15
282,25
281,15
278,31
269,15
266,30
290,29
267,17
265,24
264,29
682,18
458,19
246,9
244,24
244,30
339,8
292,22
255,6
251,22
251,8
244,6
240,27
238,0
231,4
1327,14
327,20
258,15
235,26
235,10
227,20
404,10
303,10
267,21
236,22
219,30
421,3
235,28
219,28
212,8
201,30
407,5
282,3
227,5
215,21
196,12
194,8
192,21
496,14
251,14
212,11
206,14
196,11
196,14
183,3
323,31
286,2
260,31
186,2
790,0
179,23
178,21
167,3
162,5
177,23
176,20
163,8
160,24
447,29
206,17
357,31
166,13
161,5
159,28
149,24
148,31
142,21
139,13
138,1
134,28
145,31
135,29
134,12
134,31
122,25
122,22
279,27
175,25
125,24
121,22
119,25
119,8
112,23
730,20
332,16
137,20
132,11
123,16
116,25
111,20
109,11
104,16
101,7
104,26
102,7
513,23
218,1
130,11
118,23
110,15
108,1
96,12
90,5
87,7
86,26
85,25
81,23
81,15
139,25
114,8
96,12
78,1
77,20
74,13
385,26
157,1
87,15
80,26
72,25
71,1
160,29
95,19
73,17
61,18
57,15
242,21
101,3
75,29
73,22
66,21
58,11
58,3
56,6
53,1
50,29
45,22
139,13
105,9
52,27
43,1
35,22
31,29
163,24
78,13
63,9
62,11
37,13
37,24
34,31
27,7
27,9
23,10
23,13
65,17
46,24
21,7
19,17
19,18
15,2
14,22
12,24
197,27
72,9
59,2
25,28
15,27
14,19
12,25
9,29
