seq_len,ch_idx
326,0
312,14
264,7
253,7
182,25
176,20
175,1
171,20
163,0
146,15
145,27
142,23
136,22
129,22
128,10
120,6
117,30
117,3
104,29
115,5
105,6
103,28
103,2
102,8
99,11
99,17
95,17
91,19
91,26
89,21
89,15
89,20
86,12
84,18
81,28
80,9
77,29
86,5
81,19
79,15
74,23
73,5
73,19
71,15
70,21
69,4
68,27
68,24
68,16
67,25
66,0
73,17
63,28
61,1
58,16
57,27
57,26
57,14
56,24
53,16
52,18
52,28
51,27
49,6
48,9
48,20
47,14
52,31
49,31
44,25
43,21
43,4
43,10
40,8
40,17
40,23
39,25
38,22
37,9
35,0
43,12
41,13
38,10
34,2
34,1
34,4
32,18
31,12
30,10
30,21
27,30
26,1
25,11
28,24
27,26
27,29
27,3
26,4
24,13
22,18
21,26
21,31
19,2
19,29
18,5
18,11
17,22
17,14
17,7
18,13
16,3
13,30
12,8
12,13
12,31
12,3
12,11
11,12
11,24
10,30
10,2
9,8
9,9
8,16
8,19
7,6
7,23
7,7
