seq_len,ch_idx
326,13
317,22
284,16
220,31
198,24
199,7
194,7
193,31
193,8
190,6
187,14
181,15
169,29
161,16
160,22
148,25
148,29
146,23
145,27
143,29
141,23
141,20
134,29
131,25
129,15
123,26
123,25
119,24
115,17
114,24
112,8
110,17
110,27
109,12
108,24
108,5
107,13
110,30
104,1
104,30
100,4
100,11
99,24
99,26
98,20
98,28
98,16
96,0
92,22
92,19
91,27
91,21
90,18
90,30
90,20
89,24
86,6
86,6
85,7
85,8
84,10
84,2
84,6
82,25
81,21
80,20
80,9
79,31
79,17
79,6
78,16
77,5
80,28
75,3
74,19
73,4
73,26
72,5
71,29
71,28
71,30
70,26
69,12
69,0
69,8
69,9
69,5
69,15
66,29
70,11
69,12
67,11
66,12
65,19
64,26
64,10
63,7
63,15
61,11
61,28
60,5
60,19
60,21
60,23
59,10
58,7
58,20
58,31
58,18
58,22
57,13
56,29
67,2
57,1
56,11
56,19
55,0
54,1
52,25
51,17
51,19
50,18
50,28
49,7
49,8
49,27
49,23
49,25
49,29
49,6
49,31
49,13
48,22
48,16
47,3
55,2
52,1
47,9
46,2
46,5
46,6
45,21
45,14
45,17
43,20
42,26
42,13
42,16
41,1
40,12
40,5
39,17
39,30
39,9
39,4
39,10
39,15
38,27
37,20
36,22
38,10
37,18
37,10
37,9
37,18
36,10
34,18
33,28
32,10
32,18
32,1
31,5
31,17
31,2
29,28
29,30
29,6
29,23
28,4
28,25
27,8
26,13
33,0
33,21
29,14
27,19
26,21
25,4
24,3
23,14
23,24
23,31
22,2
22,9
22,19
21,11
21,21
21,4
20,3
20,14
20,20
20,23
19,13
18,27
18,7
18,16
17,24
16,31
15,22
24,3
23,0
20,3
18,0
18,14
17,12
17,15
16,3
16,0
16,2
15,4
15,14
14,1
14,9
14,11
14,12
13,23
13,27
13,30
12,26
12,15
12,8
12,3
11,0
11,2
11,4
11,14
11,1
10,9
10,18
10,21
10,11
10,12
10,23
10,28
10,17
10,27
9,30
9,26
9,15
8,8
8,25
8,13
8,31
8,7
7,22
7,16
