seq_len,ch_idx
2048,9
2048,11
2048,26
2048,14
2048,1
2048,29
2048,0
2048,16
2048,20
2048,29
2048,28
2048,28
2048,19
2048,21
2048,10
2048,24
2048,21
2048,19
2048,26
2048,4
2048,3
2048,23
2048,6
2048,30
2048,4
2048,26
2048,23
2048,27
2035,23
2014,14
2003,3
1999,2
1997,2
1961,31
2048,3
1945,23
1806,14
1636,24
1633,24
1611,22
1545,13
1533,9
1506,22
1857,0
2048,1
1326,13
1290,8
1540,5
1279,8
1371,30
2048,12
1303,12
1193,28
1194,24
1132,20
1134,23
1123,15
1103,21
1178,20
1094,25
1063,27
1071,7
1068,16
999,7
1702,22
959,22
1064,17
958,5
909,13
902,0
903,16
1169,25
865,25
862,25
851,31
818,17
808,21
780,10
729,18
724,8
714,12
1021,20
712,25
679,18
674,9
632,10
641,2
621,18
874,16
621,7
623,31
600,29
593,2
702,12
597,16
649,16
578,2
972,9
573,27
572,9
757,0
552,7
1341,22
965,31
726,7
558,11
551,15
538,12
526,12
517,19
514,2
519,17
543,10
510,10
478,10
511,6
491,25
476,11
947,11
487,11
474,31
435,31
521,11
516,9
484,4
442,0
441,11
428,10
404,6
1094,2
453,18
393,8
382,18
461,25
472,5
469,8
431,20
390,5
356,21
356,11
365,6
359,17
350,15
387,15
372,17
321,18
339,4
322,1
316,4
372,1
323,1
314,21
312,15
300,15
295,4
293,10
278,5
260,5
258,15
256,30
285,17
268,20
288,7
278,16
265,17
241,5
235,13
626,7
262,7
227,12
225,27
201,27
200,13
257,3
190,3
184,15
285,15
241,27
198,13
192,12
256,27
202,27
178,31
172,6
166,16
270,1
170,1
161,14
157,1
152,31
333,30
250,30
194,8
150,30
135,30
139,7
128,26
124,7
151,11
127,26
126,24
121,17
118,8
157,6
114,27
112,6
176,29
102,28
97,27
94,8
165,6
92,18
91,4
91,0
90,19
89,6
93,14
82,6
77,17
2048,10
84,15
67,18
67,13
141,19
76,19
67,19
65,19
61,13
54,30
68,6
67,17
49,13
805,18
218,5
89,5
69,18
67,5
58,29
43,18
162,4
111,13
53,8
31,30
28,5
77,28
62,15
33,29
27,28
74,29
36,15
20,17
16,6
13,30
13,8
10,29
4,28
