seq_len,ch_idx
2048,19
1149,28
860,21
837,31
818,28
798,4
778,7
690,3
673,25
1568,25
613,19
614,13
1416,19
620,26
592,1
1187,8
570,6
550,18
767,13
645,14
615,13
563,14
714,24
535,18
526,14
502,23
772,8
1477,29
912,15
472,11
1153,1
495,24
964,10
475,24
489,16
468,22
446,27
475,14
429,8
466,26
427,26
417,0
434,6
541,2
407,5
441,20
424,28
401,31
520,10
473,12
394,7
393,27
383,10
378,3
361,17
376,6
358,27
782,12
378,12
379,14
343,14
340,21
338,18
331,6
1225,11
389,6
349,20
888,9
345,1
327,22
309,24
306,29
301,27
306,10
303,0
484,0
463,0
377,4
309,0
289,16
281,8
281,15
365,2
281,11
272,17
271,30
360,29
293,29
279,12
274,29
274,0
273,17
697,17
368,16
322,17
294,7
270,22
250,22
2048,23
240,29
232,17
260,4
259,4
252,4
240,4
233,18
468,12
386,3
246,3
241,12
241,10
228,7
220,30
212,3
212,12
211,10
259,3
232,16
213,28
212,3
212,16
209,7
206,24
236,5
211,5
206,12
201,15
197,21
196,30
194,13
214,15
204,20
202,15
198,20
189,16
188,15
186,2
214,1
181,6
180,1
180,0
177,5
699,0
193,26
185,14
177,7
172,2
166,0
161,18
243,5
238,26
233,21
173,31
157,13
241,21
157,15
156,26
153,20
152,14
149,15
144,21
142,26
442,2
180,9
162,5
160,17
150,7
143,22
138,2
151,31
140,11
140,9
138,30
127,6
121,31
122,8
117,21
116,3
112,11
182,21
157,22
150,16
110,29
210,1
113,25
105,1
103,6
101,25
100,5
93,17
147,9
113,30
108,31
103,9
101,28
91,30
89,31
88,6
87,28
84,18
81,30
180,5
101,25
95,5
84,31
77,21
73,17
124,23
98,23
87,27
86,23
79,22
70,27
263,13
91,27
62,4
61,23
72,4
57,26
44,9
42,22
968,16
520,9
54,7
49,24
46,30
40,5
37,31
32,9
32,4
173,24
39,8
35,10
34,9
32,7
29,26
21,3
225,11
102,30
96,11
57,24
43,10
38,30
31,2
23,27
14,25
1549,20
333,22
37,27
36,2
20,18
17,27
13,2
7,18
4,22
3,15
