seq_len,ch_idx
2048,14
2048,30
2048,25
2048,9
2048,1
2048,3
2048,28
2048,28
2048,27
2048,22
2048,20
2048,25
2048,22
2048,8
2048,17
2048,17
2048,0
2048,15
2048,23
2048,10
2048,16
2048,12
2048,23
2048,13
2048,12
2048,5
2045,24
1971,5
1916,16
1887,10
1843,7
1813,24
1786,17
1891,31
1692,8
1598,30
1508,21
1437,3
1475,6
1381,6
1359,7
1348,2
1577,15
1273,19
1272,31
1263,25
1228,7
1211,13
1173,19
1143,20
1126,2
1125,20
1163,2
1136,3
1061,2
1087,20
1105,21
1042,0
1016,25
1094,5
1010,5
929,0
887,15
881,25
881,27
977,24
992,19
849,15
856,0
826,20
806,7
785,9
798,4
773,29
1039,4
763,9
753,29
758,29
753,18
744,8
952,29
741,13
704,30
720,21
714,21
695,21
706,18
737,31
1381,3
669,31
663,21
651,14
660,1
654,6
627,21
626,13
614,13
670,29
590,30
570,29
564,29
609,15
605,15
568,31
566,15
564,8
558,18
542,13
540,31
532,12
527,14
537,30
527,30
544,25
521,12
491,28
544,8
517,24
497,19
479,18
479,12
1893,8
490,30
458,19
1203,2
461,7
444,2
432,29
424,14
459,11
405,29
597,18
403,11
440,24
423,24
387,26
1608,6
406,13
380,7
408,10
390,14
362,14
507,4
430,4
394,4
392,20
354,20
346,29
415,16
346,26
339,18
335,4
330,16
409,23
347,18
339,16
335,11
332,22
345,24
313,13
303,16
378,31
285,11
297,31
294,1
291,22
820,16
265,13
299,26
271,26
301,1
235,22
234,26
230,19
224,19
407,11
308,12
223,22
205,6
1538,14
781,9
272,11
232,6
201,28
198,26
224,22
212,11
185,19
202,9
181,9
181,9
178,4
176,9
176,22
214,27
179,27
174,27
157,11
1099,4
223,26
208,30
156,4
134,26
133,11
526,10
148,10
161,28
159,28
142,28
134,17
197,18
119,17
234,27
109,26
102,27
101,27
86,26
89,0
87,26
81,27
79,11
78,10
159,23
141,0
81,11
81,0
64,23
220,11
96,11
88,23
79,26
64,11
76,23
75,0
174,26
120,4
65,10
62,1
62,3
44,12
160,18
52,10
39,28
38,14
21,26
20,18
15,19
12,1
532,1
63,1
44,1
38,27
33,23
23,5
12,26
12,11
