seq_len,ch_idx
2048,20
2048,1
2048,13
2048,8
2048,26
2048,25
2048,25
2048,27
2048,17
2048,21
2048,18
2048,13
2048,29
2048,23
2048,27
2048,20
2048,0
2048,2
2048,20
2048,30
2048,28
2048,19
2048,21
2048,27
2048,18
2048,4
2048,31
2048,23
2048,7
2048,29
2048,8
1967,31
2048,1
1873,22
1817,3
1799,1
1763,30
1738,26
1684,9
1684,31
1572,13
1580,8
1559,25
1722,19
1539,31
1512,22
1722,12
1489,6
1440,18
1387,11
1488,5
1469,5
1352,8
1335,29
1329,9
1356,5
1322,5
1285,12
1272,3
1334,23
1222,24
1211,29
1171,11
1196,3
1145,19
1122,19
1118,14
1100,4
1121,2
2048,2
1035,11
996,4
997,9
1022,12
997,11
979,11
1019,9
1112,27
948,11
912,0
967,17
878,11
940,26
869,9
862,9
897,10
845,10
830,9
1006,10
829,24
797,22
798,10
782,14
766,27
776,14
737,4
767,17
678,17
676,17
674,19
663,15
662,28
639,22
687,18
644,18
617,15
808,28
630,28
611,30
606,28
601,20
593,25
591,7
586,24
586,28
582,24
679,10
606,10
562,26
550,18
568,10
547,4
521,28
519,21
499,7
493,30
489,15
482,7
508,10
484,10
457,28
522,13
442,13
570,25
460,13
419,17
450,16
402,7
396,17
411,6
395,6
393,6
387,26
386,16
517,0
384,0
379,0
376,0
371,7
363,28
356,0
628,24
375,24
357,24
352,28
356,6
347,21
349,17
546,30
337,15
319,19
585,16
337,16
325,24
313,16
786,7
370,6
280,17
447,17
280,17
271,23
323,15
276,15
260,21
298,4
243,4
242,15
236,31
221,16
402,0
286,0
280,0
224,0
218,21
226,28
217,25
217,0
206,16
248,15
209,20
193,24
1335,30
200,21
190,26
188,14
187,21
182,6
182,15
200,23
185,23
344,23
241,5
181,22
176,24
169,15
166,26
152,7
202,25
167,23
484,6
151,3
150,2
136,6
348,2
190,7
137,26
119,15
118,4
315,15
147,15
133,15
112,13
103,24
141,7
115,21
112,4
354,6
350,6
101,6
97,2
96,6
92,24
209,1
105,1
84,14
81,1
76,14
106,16
69,5
68,12
64,3
55,3
1878,14
239,3
104,16
85,16
51,16
50,14
31,5
2048,22
35,3
21,2
705,12
35,12
18,12
14,16
