seq_len,ch_idx
2048,16
2013,16
894,17
842,4
758,29
709,26
678,5
657,30
2048,28
608,23
1491,23
570,21
551,1
512,15
623,9
502,9
484,9
482,27
471,11
503,15
486,15
467,22
600,13
442,17
426,19
438,6
413,30
450,6
401,6
353,13
393,15
333,11
322,5
315,13
307,3
300,3
322,13
298,2
284,6
276,30
740,9
269,8
261,24
258,1
248,29
288,22
239,29
242,11
234,24
230,10
226,12
214,1
209,7
216,3
205,11
1196,18
190,7
184,26
522,19
176,14
174,19
174,22
166,14
234,21
226,8
164,21
157,12
156,8
337,26
194,20
179,25
168,21
148,27
146,27
144,27
139,24
135,11
224,7
176,1
136,7
130,1
125,2
395,4
927,31
405,20
128,19
107,10
104,2
104,19
163,12
141,27
113,20
101,3
142,17
90,22
89,5
174,7
83,25
71,4
84,25
139,0
63,0
61,0
55,0
532,14
85,31
61,8
55,14
45,31
935,10
85,20
64,12
48,8
47,20
45,3
161,25
53,25
34,2
32,22
23,31
417,24
29,0
20,12
18,24
14,18
12,2
8,5
7,18
