seq_len,ch_idx
647,12
382,30
327,10
302,3
285,3
251,17
237,27
228,8
227,1
221,13
198,20
196,24
188,4
186,28
186,9
179,18
182,2
166,16
161,13
160,3
160,5
143,6
142,2
142,8
139,18
138,4
131,2
131,28
130,26
126,14
124,27
124,16
121,20
118,14
114,28
111,19
109,7
107,12
108,0
106,28
105,4
105,8
105,22
104,23
103,3
102,21
101,0
101,8
100,24
100,11
99,16
99,3
97,29
96,6
96,22
93,5
91,14
91,26
91,5
90,25
89,20
89,16
96,0
85,31
84,19
82,26
81,31
81,14
80,5
80,23
80,25
80,10
79,7
79,11
78,30
76,20
75,26
75,8
74,1
73,27
73,29
73,12
72,20
72,26
72,31
72,5
71,9
71,1
69,28
68,15
68,3
66,11
73,21
69,0
66,8
65,7
65,17
64,21
63,8
63,29
62,14
62,28
62,7
61,17
61,19
60,15
59,18
60,11
60,23
56,23
55,31
55,15
54,7
53,4
52,6
52,30
52,13
52,11
51,16
51,26
50,15
50,5
50,2
49,4
49,6
48,13
47,21
47,12
46,18
46,29
47,24
47,23
46,31
46,14
45,22
45,0
45,16
43,24
43,9
43,13
42,27
42,23
42,31
41,19
41,22
41,7
41,0
40,5
40,16
40,1
40,9
36,21
36,23
49,10
37,22
37,9
37,27
34,10
34,22
34,11
34,26
34,9
33,24
32,30
32,18
32,29
32,22
32,19
31,26
31,14
30,16
30,25
30,27
30,6
29,30
29,10
28,13
28,2
28,4
28,28
27,21
27,17
27,18
26,3
36,25
32,10
28,2
27,21
25,19
25,29
24,11
24,31
24,0
23,24
23,25
23,10
23,2
23,20
22,6
22,30
21,17
21,21
21,19
21,29
21,9
21,11
20,31
20,0
20,24
20,25
19,10
19,14
19,20
18,27
18,28
18,30
17,17
23,15
17,1
16,15
16,1
16,12
15,15
14,25
14,6
14,7
14,17
14,18
14,1
13,4
13,13
13,12
13,15
12,25
11,19
11,29
11,6
11,22
11,7
11,17
11,23
11,9
10,18
10,1
10,24
10,2
10,4
9,5
9,13
9,27
8,30
7,20
7,8
7,12
7,3
6,15
