seq_len,ch_idx
2048,9
2048,3
2048,16
2048,21
2048,23
2048,14
2048,30
2048,24
2048,9
2048,18
2048,26
2048,31
2048,2
2048,20
2048,9
2048,21
2048,4
2048,10
2048,28
2048,23
2048,1
2048,21
2048,30
2048,24
2048,26
2048,30
2048,14
2048,12
2048,8
2048,31
2048,10
2048,18
2048,18
2048,31
2048,10
2048,7
2048,27
2048,23
2048,1
2048,6
2048,15
2048,27
2048,11
2048,15
2048,0
2048,6
2048,13
2048,13
2048,6
2048,16
2048,14
2048,10
2048,5
2048,18
2048,26
2048,29
2048,16
2048,2
1965,19
2048,8
2048,31
1982,11
1879,17
1872,18
1876,25
1877,4
1855,0
1814,18
1801,7
1777,25
1781,22
2048,7
1745,28
1806,2
1694,5
1688,25
1672,31
1623,24
1627,25
1613,8
1609,9
1594,17
1581,16
1574,11
1568,14
1563,25
1579,15
1956,25
1531,2
1509,2
1503,8
1500,29
1547,22
1475,21
1455,3
1808,5
1448,27
1405,19
1504,11
1400,14
1390,12
1414,16
1413,6
1343,19
1379,29
1355,29
1347,10
1333,16
1365,13
1324,26
1322,8
1627,13
1334,13
1307,16
1709,13
1285,10
1273,9
1277,25
1266,9
1674,20
1228,15
1220,25
1300,23
1190,23
1201,12
1201,13
1184,19
1168,19
1157,3
1152,10
1136,30
1118,27
1174,27
1100,27
1221,0
1089,22
2003,0
1071,0
1171,10
1131,7
1114,29
1090,28
1003,25
1061,21
1130,13
983,8
973,18
945,22
947,7
929,7
921,18
919,17
919,9
939,21
903,9
998,28
909,1
879,27
919,20
906,12
870,20
868,4
1310,0
842,22
809,29
809,20
950,20
821,5
795,29
815,20
794,17
789,19
850,21
826,21
767,28
761,24
761,0
904,4
767,28
750,12
744,12
737,17
783,24
724,15
1332,14
718,11
720,14
711,14
801,5
760,4
703,12
685,21
679,30
669,14
1080,27
835,5
665,30
1465,15
628,0
625,24
625,15
615,9
718,21
582,15
602,20
584,7
583,20
638,12
624,12
568,15
670,25
574,2
571,5
557,20
559,3
607,28
551,27
541,20
569,12
534,5
524,12
515,12
521,23
510,20
505,11
597,17
536,5
501,11
484,22
484,11
611,6
515,6
496,28
492,24
474,19
471,22
462,24
564,1
515,1
466,5
537,1
448,25
457,26
447,1
444,26
441,0
501,0
450,6
435,12
430,5
425,12
417,5
417,12
692,20
454,4
430,20
411,10
408,5
407,12
445,24
418,24
401,4
396,24
395,4
411,11
393,22
565,3
478,3
389,28
388,26
381,22
383,28
367,28
366,17
385,18
372,22
356,22
370,28
345,31
520,8
367,23
355,8
348,18
343,2
341,11
383,2
336,2
335,28
325,2
379,27
356,26
353,18
346,7
335,27
333,31
324,28
320,5
318,2
772,1
372,1
326,1
490,27
379,17
340,19
313,27
312,17
311,19
308,3
307,17
306,19
297,23
291,27
405,23
291,15
308,22
281,4
837,4
275,16
270,12
270,8
264,7
347,16
279,16
272,11
267,4
265,8
262,15
252,10
342,20
428,31
264,22
260,31
255,17
254,22
245,31
244,30
1073,30
239,16
235,26
234,10
231,30
228,16
221,26
242,6
240,19
238,19
226,8
221,6
219,10
214,14
214,30
212,17
374,12
320,19
256,19
246,12
241,3
216,26
215,23
213,7
213,19
207,4
354,20
314,29
246,20
203,20
499,27
298,2
223,27
193,7
191,17
190,2
187,16
210,24
208,3
205,24
191,8
176,17
175,28
171,3
184,26
175,8
167,22
167,26
166,11
166,8
165,24
161,21
753,4
224,1
219,4
205,11
187,29
176,1
159,10
537,3
255,3
232,4
156,17
152,4
146,3
144,28
221,3
210,24
184,3
183,26
164,24
154,3
152,4
149,26
146,24
146,7
139,3
135,4
132,26
268,9
190,29
154,9
137,29
136,1
133,9
129,3
126,28
122,29
122,1
830,17
175,29
159,28
156,29
155,1
124,9
121,31
142,13
115,13
114,23
113,13
102,17
2048,22
138,23
117,23
109,11
236,2
169,2
130,29
126,2
93,1
86,2
382,23
122,11
77,6
74,15
122,6
114,6
89,6
75,0
72,3
71,26
70,6
65,0
413,6
287,19
80,6
74,19
68,15
62,19
58,26
52,15
51,0
280,7
266,31
71,7
67,11
63,5
54,31
54,7
53,11
53,23
52,5
52,31
50,7
45,11
43,23
854,1
129,17
62,29
57,6
56,4
54,23
46,5
44,31
44,30
39,21
50,26
39,17
37,29
33,6
28,26
1871,30
45,1
36,1
35,24
28,22
24,17
16,1
13,19
116,3
74,8
33,14
27,3
26,29
15,4
1,7
