seq_len,ch_idx
2048,20
2048,4
2048,4
2048,22
2048,26
2048,5
2048,13
2048,26
2048,19
2048,20
2048,1
2048,28
2048,2
2048,18
2048,10
2048,29
2048,30
2048,25
2048,30
2048,10
2048,15
2048,10
2048,5
2048,17
2048,7
2048,18
2048,11
2048,17
2048,31
2048,12
2048,13
2048,27
2048,20
2048,28
2048,29
2048,24
2048,27
2048,28
2048,27
2048,1
2048,9
2048,1
2048,28
2048,31
2048,24
2048,20
2048,21
2048,23
2048,25
2048,2
2048,18
2048,9
2048,23
2048,22
2048,0
2048,12
2048,4
2048,12
2048,7
2048,7
2048,10
2048,0
2048,16
2043,6
2014,7
1983,7
1953,2
2048,31
1942,31
1964,20
1913,17
1933,26
1826,3
1820,25
1789,23
2028,17
2048,5
1752,31
1687,13
1652,17
1653,31
1641,16
1645,15
1590,16
1565,10
1582,29
1556,29
1569,27
1531,6
1505,13
1497,15
1490,29
1458,10
1486,24
1440,19
1431,29
1435,12
1424,13
1417,1
1414,9
1409,24
1385,24
1364,16
1344,29
1334,24
1476,12
1401,29
1346,19
1301,20
2048,31
1348,0
1264,16
2048,4
1301,3
1249,26
1247,11
1244,19
1223,26
1256,21
1234,21
1209,25
1198,24
1173,12
1189,21
1184,26
1167,23
1173,14
1161,2
1568,20
1153,26
1122,10
1164,6
1104,6
1097,22
1116,15
1095,11
1065,19
1084,1
1048,1
1052,28
1073,19
1022,24
1062,0
1014,8
1201,10
1099,0
1021,0
982,31
981,3
973,0
941,5
936,11
930,11
913,23
927,1
905,23
901,5
1491,1
892,15
891,7
873,18
863,18
858,22
845,20
864,9
831,22
861,21
837,21
816,21
825,6
818,23
805,15
793,4
801,2
792,19
1774,19
768,5
768,30
758,15
1652,30
1215,8
758,30
754,29
748,21
1269,4
1071,25
914,1
738,15
763,15
737,11
730,15
894,17
723,5
707,17
764,22
781,12
707,12
701,25
697,8
688,25
687,8
686,30
692,19
670,12
672,9
664,19
662,11
661,9
646,6
624,16
642,8
632,11
615,6
610,24
610,0
1489,13
611,28
599,0
599,31
597,4
586,4
581,30
576,23
1123,16
588,16
561,0
571,31
792,6
553,22
552,11
550,5
804,8
533,8
535,22
522,25
520,22
501,18
544,3
524,29
503,15
495,3
529,16
952,23
809,12
496,23
492,29
481,1
1458,23
587,22
500,5
458,18
448,18
2038,15
531,30
458,26
456,30
450,8
444,9
458,14
431,25
431,3
414,8
903,27
417,25
414,27
411,19
422,26
517,30
408,6
394,30
393,28
390,6
381,9
399,14
397,16
377,2
396,6
382,21
367,30
367,0
363,21
360,16
355,5
426,21
347,12
885,23
482,30
351,15
344,17
342,21
335,12
399,14
358,26
352,14
346,26
334,21
332,4
353,13
339,13
334,9
328,16
314,13
323,22
322,27
316,22
352,28
319,22
298,22
1130,3
365,22
316,22
301,27
289,3
393,27
305,27
280,14
2048,13
566,27
427,11
341,0
337,26
326,27
322,11
310,20
281,0
281,14
280,26
274,1
269,2
262,7
522,16
363,16
297,21
286,16
279,8
263,11
259,21
258,16
257,8
254,2
524,6
313,8
261,0
259,28
251,17
246,21
254,14
242,19
233,27
542,2
292,2
259,6
247,28
244,2
238,25
233,17
231,4
231,24
344,8
294,8
259,6
245,8
224,6
218,16
218,0
213,22
839,8
327,14
243,8
240,4
229,14
226,8
219,4
216,14
212,27
201,0
223,3
207,4
260,2
224,3
212,2
211,3
206,27
193,3
2048,28
557,14
257,27
184,2
2048,9
280,6
216,24
201,6
192,24
184,18
180,6
174,20
169,8
163,16
208,5
187,14
184,5
176,5
159,14
158,4
156,2
154,14
723,5
204,2
152,27
151,22
197,10
183,10
180,19
176,17
148,13
143,10
138,19
137,17
211,7
192,7
174,30
138,7
133,10
123,5
121,22
748,14
163,22
127,18
126,22
123,27
112,14
220,3
132,0
119,0
113,22
107,3
133,14
124,14
461,3
152,3
142,3
128,18
103,3
102,26
92,18
138,14
120,14
112,28
104,14
79,3
77,28
270,11
125,11
87,18
85,8
78,2
78,11
75,18
71,8
68,25
1293,25
157,18
106,8
70,18
67,25
63,8
51,17
2048,7
395,18
129,30
111,9
71,18
66,30
59,8
58,5
58,9
55,24
48,28
45,3
44,13
44,1
62,14
56,30
43,14
38,13
38,2
33,18
554,9
73,14
57,30
54,14
48,7
33,30
33,21
28,5
22,9
22,17
267,9
76,18
36,9
30,18
29,2
17,9
15,17
118,11
116,3
39,14
34,11
26,3
20,14
10,11
7,21
