seq_len,ch_idx
2048,2
2048,11
2048,30
2048,24
2048,17
2048,31
2048,7
2048,25
2048,8
2048,8
2048,31
2048,16
2048,5
2048,20
2048,29
2048,0
2048,23
2048,23
2048,7
2048,31
2048,0
2048,27
2048,2
2048,25
2048,30
2048,16
2048,13
2048,4
2048,16
2048,22
2048,13
2048,14
2048,14
2048,5
2048,2
2048,17
2048,30
2048,29
2048,11
2048,2
2048,27
2048,25
2048,9
2048,16
2048,22
2048,16
2048,12
2048,4
2048,4
2048,21
2048,21
2048,24
2048,18
2048,26
2048,19
2048,21
2048,19
2048,4
2048,18
2048,1
2008,11
1999,7
1995,15
2048,2
1968,11
2048,28
1975,2
1998,20
1883,4
1879,9
1904,19
2022,6
1798,21
1994,31
1924,26
1802,21
1796,5
1735,31
1695,8
1710,17
1667,20
1647,23
1637,8
1615,6
1652,1
1642,13
1820,24
1591,26
1599,0
1545,1
1622,24
1535,0
1534,28
1499,17
1535,24
1469,29
1466,10
1465,9
1443,24
1506,8
1482,24
1443,5
1382,29
1362,12
1337,9
1423,26
1327,11
1297,6
1286,23
1290,1
1280,28
1279,28
1303,15
1217,27
1205,6
1209,24
1175,31
1210,3
1175,3
1170,7
1162,6
1162,22
1095,15
1112,9
1089,20
1082,8
2048,9
1076,20
1079,27
1078,6
1066,20
1078,6
1046,31
2048,30
1048,4
1022,22
1015,8
1005,12
988,15
985,31
978,30
1059,16
986,10
986,28
1120,21
958,0
1138,1
991,29
1227,7
998,29
940,15
934,10
1029,14
942,28
935,17
1051,18
948,18
940,28
1118,5
931,1
938,14
849,0
861,7
851,7
845,18
1495,25
933,14
829,25
821,7
863,14
830,28
825,25
815,28
804,25
1994,1
801,6
843,9
829,26
791,27
789,4
789,17
770,27
751,7
748,18
748,17
831,2
742,10
755,19
727,27
716,17
2048,11
733,29
717,3
701,11
690,10
687,10
682,13
677,0
2048,5
686,13
678,6
667,27
661,5
705,6
647,15
1054,21
662,21
660,20
642,21
631,10
623,21
1028,26
698,27
619,25
612,27
1031,25
652,13
956,28
652,28
580,29
567,14
922,3
560,11
1377,3
585,30
578,0
1734,14
544,19
539,22
530,14
524,26
539,30
524,22
522,17
521,30
818,22
542,29
509,29
502,10
499,25
500,20
498,17
487,20
548,18
481,18
479,9
476,20
609,23
467,19
876,17
472,12
469,27
462,22
457,17
455,3
474,6
486,12
440,12
457,26
432,8
1369,26
433,12
417,10
519,27
429,20
428,27
425,20
412,20
409,9
405,12
439,10
428,0
420,10
394,27
399,19
418,8
402,27
389,3
375,11
529,30
391,30
402,22
395,28
388,30
364,14
354,23
353,7
1758,10
352,20
350,20
342,0
337,27
335,11
529,1
433,21
352,1
341,21
338,12
330,3
328,14
321,17
318,1
404,6
323,3
317,29
312,3
311,29
310,6
325,16
312,30
312,3
306,19
302,22
294,16
364,18
291,15
290,18
287,30
601,13
299,24
291,13
287,22
283,29
282,13
279,24
275,30
272,10
270,14
267,15
265,22
264,18
794,10
598,10
312,19
267,19
262,27
262,10
262,11
366,3
247,27
626,3
272,15
265,3
251,30
243,3
431,22
249,19
249,4
233,5
229,30
486,12
341,29
337,1
241,4
231,12
219,29
216,4
225,15
223,15
218,14
205,15
213,23
208,25
205,4
199,23
199,16
196,4
194,25
193,23
192,16
191,19
191,18
189,13
189,15
186,13
252,13
244,18
206,4
192,23
188,22
188,12
172,20
567,12
526,12
241,23
218,16
199,18
182,23
181,12
177,16
173,18
167,8
163,23
176,12
156,14
259,9
217,15
204,23
175,23
160,23
190,23
157,22
139,7
138,9
791,23
166,3
156,9
145,16
130,25
186,26
166,13
139,26
129,13
127,26
126,13
124,26
122,13
120,26
118,7
117,16
116,13
116,8
116,18
116,22
115,7
107,18
106,22
123,9
110,19
109,29
105,8
97,24
96,18
92,12
91,9
146,15
115,15
94,15
85,15
84,15
83,19
595,19
285,18
101,19
99,18
98,19
91,15
86,18
80,19
74,15
74,22
71,7
110,12
106,12
102,22
92,0
84,26
76,22
72,3
71,15
65,0
64,26
377,5
309,19
190,10
156,2
89,17
83,19
77,10
74,2
63,0
57,13
2048,5
89,12
55,12
52,3
49,12
49,13
46,25
43,4
42,17
230,28
175,22
79,9
59,29
48,8
46,25
44,28
38,30
37,23
34,11
544,1
82,31
44,1
38,31
31,14
25,1
22,12
120,3
47,3
41,0
37,3
26,0
18,3
16,0
16,14
52,2
34,2
22,8
21,3
21,12
18,28
