seq_len,ch_idx
326,0
227,15
223,16
220,11
210,15
195,31
176,2
166,26
151,2
150,18
151,5
146,4
134,22
134,25
133,4
132,21
131,10
130,0
130,19
125,2
124,24
123,27
123,5
118,5
117,6
114,21
113,29
111,21
108,30
108,12
107,0
113,28
112,7
104,29
104,14
101,21
101,29
100,27
96,13
93,21
92,11
91,31
90,4
89,10
89,13
87,20
84,17
85,18
84,28
83,22
82,12
82,9
82,15
79,30
79,21
79,26
79,4
79,5
79,1
78,0
77,3
76,16
74,5
72,24
72,25
71,31
71,14
71,23
70,5
70,18
70,21
69,4
69,6
68,27
68,1
68,7
67,17
70,29
66,28
66,15
65,29
65,23
63,14
63,24
62,28
62,6
62,22
62,8
61,19
61,29
61,5
61,14
61,24
61,25
60,3
60,4
59,22
59,20
58,9
57,12
57,13
62,8
60,12
54,12
53,3
52,24
51,14
51,1
51,6
51,13
51,18
51,21
51,25
50,4
50,10
49,26
49,11
47,0
47,16
46,7
58,20
50,20
49,7
46,24
45,3
43,7
43,11
43,16
43,26
42,30
42,2
42,0
41,24
41,28
41,6
40,20
40,23
40,13
40,7
40,18
39,8
39,11
38,16
38,26
37,10
37,27
37,30
37,2
37,0
36,19
41,8
39,19
37,1
37,6
35,8
35,9
34,19
34,28
34,16
33,25
33,27
32,15
31,8
30,23
29,25
29,3
29,29
28,22
28,5
26,31
26,15
33,9
29,9
28,17
27,13
26,30
25,8
24,9
24,17
24,19
24,13
23,7
23,3
22,30
22,22
21,26
21,16
21,2
21,8
20,9
20,17
20,13
20,6
19,7
19,14
19,24
18,20
18,26
18,28
18,16
18,29
18,10
17,2
17,31
16,12
16,15
15,0
22,23
21,1
19,17
18,23
18,1
17,10
15,18
14,27
14,31
14,11
14,17
14,3
14,23
13,1
13,20
13,30
13,10
13,12
12,14
12,19
12,22
12,25
12,18
11,27
11,31
11,11
11,17
11,3
10,9
10,23
10,1
10,20
10,30
10,10
10,12
9,14
9,19
9,22
9,6
9,25
9,18
8,26
8,27
8,28
7,31
7,11
7,2
6,4
4,15
