seq_len,ch_idx
2048,9
2048,17
2048,15
2048,30
2048,28
2048,23
2048,2
2048,28
2048,25
2048,27
2048,20
2048,26
2048,14
2048,20
2048,29
2048,20
2048,20
2048,12
2048,22
2048,13
2048,9
2048,29
2048,11
2048,19
2048,6
2048,23
2029,19
2025,7
2040,28
1994,27
1903,25
1912,29
1819,24
1824,24
1787,8
1770,17
2048,27
1751,10
1686,9
1552,2
1460,11
1478,10
1401,14
1384,11
2048,27
1409,31
1409,6
1312,13
1300,2
1290,31
1685,17
1278,14
1271,2
1253,25
1259,14
1240,14
1301,24
1266,14
1262,12
1301,25
1264,25
1224,14
1186,12
1201,19
1165,8
1153,7
1155,3
1146,31
1392,22
1174,17
1058,31
1054,21
1039,21
1041,5
1016,19
1084,21
1094,15
1013,10
990,24
967,25
936,6
908,0
878,10
878,4
885,10
865,23
995,16
761,16
843,26
746,4
812,1
720,19
684,4
674,18
640,4
670,8
638,5
652,24
644,15
671,3
607,4
596,21
606,10
650,0
594,15
623,6
570,0
568,18
550,2
549,23
557,0
552,8
514,15
501,24
484,5
844,0
485,10
519,18
491,4
451,12
466,24
439,30
499,5
447,5
438,23
422,0
413,8
556,3
431,6
429,0
391,8
937,15
410,4
407,15
387,4
379,15
367,1
569,1
413,12
373,12
349,12
2048,30
372,5
332,18
331,23
344,3
329,3
329,16
316,16
518,3
347,21
329,3
316,21
308,21
306,16
302,6
299,6
318,8
288,2
352,5
313,5
284,16
281,11
1399,18
261,5
248,6
416,26
251,26
225,21
223,26
205,11
231,3
217,3
203,21
207,1
198,1
193,9
186,1
185,4
188,3
183,13
181,9
185,16
171,16
171,16
169,5
155,21
151,0
161,7
145,7
177,5
147,5
141,1
132,1
131,18
179,13
170,0
156,18
152,13
149,9
146,30
133,0
126,18
1413,30
151,22
132,22
120,29
120,26
119,22
119,29
112,28
2048,21
2048,0
343,7
236,26
106,11
99,11
95,16
92,11
114,31
104,5
100,7
88,31
81,22
79,22
274,22
162,18
95,26
76,22
73,18
70,26
67,29
758,1
154,30
153,1
120,8
42,13
1282,16
253,30
40,28
206,7
92,7
88,1
79,7
72,26
66,1
50,18
27,7
26,26
81,13
49,13
45,13
15,13
7,22
4,4
1,31
