seq_len,ch_idx
2048,12
2048,27
2048,23
2048,17
2048,15
2048,3
2048,7
2048,0
2048,3
2048,25
2048,15
2048,17
2048,12
2048,19
2048,26
2048,8
2048,7
2048,11
2048,25
2048,29
2048,8
2048,4
2048,25
2048,16
2048,18
2048,18
2048,12
2048,4
2048,14
2048,4
2048,21
2048,2
2048,8
2048,14
2048,19
2048,29
2048,24
2048,2
2048,14
2048,6
2048,5
2048,16
2048,30
2048,18
2048,29
2048,18
2048,21
2048,10
2048,26
1997,17
1981,22
1960,19
1898,11
1877,0
1870,28
1851,20
1814,16
1803,11
2003,15
1777,2
1680,29
1661,0
1659,0
1600,24
1571,10
1523,1
1467,0
1466,30
1450,27
1448,31
2048,0
1386,25
1353,22
1345,31
1335,12
1374,21
1382,27
1324,20
1275,4
1269,21
1491,24
1231,30
1242,23
1579,19
1211,20
1681,7
1250,31
1516,8
1146,20
1621,4
1182,4
1423,9
1389,15
1365,15
1146,21
1035,27
1032,1
1033,9
996,29
991,29
991,1
978,15
1286,16
970,16
969,15
961,10
946,29
1515,20
915,28
921,3
917,23
992,26
906,16
912,2
891,1
863,1
853,31
853,17
845,31
820,2
802,11
794,8
774,31
785,12
782,8
779,28
757,8
762,12
881,18
735,5
731,3
744,22
728,22
696,13
690,27
669,23
767,9
758,9
654,3
664,13
685,26
678,13
642,22
2048,28
633,11
653,25
649,25
637,15
625,13
635,13
606,11
602,22
596,2
873,5
716,5
582,2
582,13
575,21
574,11
587,11
561,5
556,9
562,22
545,2
547,6
539,6
536,11
537,31
545,15
542,1
540,15
509,24
501,19
504,9
500,17
490,17
488,17
2048,9
1748,2
470,6
466,18
464,11
461,30
472,9
601,20
540,1
479,9
465,23
462,26
455,26
445,1
442,26
442,20
436,25
739,27
455,9
428,13
426,23
505,12
491,14
463,27
405,5
394,12
971,28
396,1
394,28
394,5
393,9
410,30
402,30
381,30
832,5
380,5
373,17
362,5
454,21
444,23
375,21
372,23
361,5
382,6
355,20
351,2
346,14
342,20
378,16
367,31
346,26
344,6
341,2
356,19
356,13
346,26
325,27
318,7
316,16
312,16
317,28
512,24
307,9
2048,13
369,23
317,23
284,16
281,11
314,30
281,13
277,24
320,26
276,1
264,26
316,22
300,24
288,6
277,22
263,6
259,22
254,24
255,6
254,29
244,24
298,13
256,13
231,28
262,1
253,23
231,13
227,20
2048,17
233,1
229,6
220,1
202,1
255,3
250,3
210,23
207,28
202,6
199,6
189,3
182,12
173,6
750,12
173,1
172,24
201,19
181,9
176,19
159,25
153,9
153,19
205,6
149,24
149,5
141,9
501,3
260,5
217,3
143,3
135,6
342,7
184,7
148,7
122,7
214,30
164,30
131,24
122,3
121,7
119,30
119,14
114,17
114,5
2048,31
230,23
123,24
117,23
105,23
103,1
102,24
101,23
118,18
110,18
97,7
92,18
2048,27
129,30
99,22
90,3
89,1
89,20
86,7
75,30
501,14
103,14
78,14
68,14
61,3
103,26
89,28
82,10
69,26
66,28
65,31
65,10
64,22
59,26
56,28
54,14
70,6
55,6
55,6
54,6
54,31
53,18
45,10
701,10
243,28
189,6
136,22
98,24
2048,10
194,7
84,14
43,7
42,14
35,25
28,7
26,14
23,28
78,10
52,10
33,10
26,19
24,8
24,10
16,26
80,30
20,30
19,21
18,30
18,13
10,5
4,19
