seq_len,ch_idx
2048,10
925,24
906,25
1451,20
881,0
862,2
888,26
811,17
803,0
823,28
763,12
732,27
696,21
682,29
682,19
698,24
679,3
646,4
646,24
641,10
638,20
773,5
613,3
633,4
601,7
584,26
579,22
574,7
561,25
559,1
548,29
544,5
515,15
2037,8
627,23
516,19
513,12
502,20
1413,30
577,24
556,29
511,20
492,22
502,13
487,1
493,0
461,3
1395,27
547,26
456,9
450,14
488,13
486,1
446,31
436,11
423,10
612,23
450,7
419,11
418,9
724,23
410,7
404,21
432,12
406,10
400,0
395,26
389,12
1151,15
392,5
387,3
382,13
379,25
377,29
376,5
402,22
391,4
374,9
366,4
1127,31
357,22
355,1
374,19
362,16
358,17
355,11
353,23
415,7
337,6
335,18
345,18
330,10
327,24
371,16
342,6
327,27
326,11
324,16
323,6
322,30
320,10
319,11
311,18
546,5
320,27
311,11
414,5
339,9
325,13
309,31
308,17
305,9
300,0
299,18
295,4
282,13
281,5
281,12
315,28
290,2
278,13
275,31
272,27
314,9
296,9
276,9
270,26
265,18
620,15
287,17
282,22
262,21
1610,13
696,1
297,20
267,15
266,11
250,17
249,1
249,24
247,14
242,31
508,21
259,19
246,29
239,14
238,5
307,2
264,3
258,28
251,2
244,16
241,26
239,20
226,21
600,4
546,28
327,20
270,4
243,17
243,29
230,20
227,4
223,16
221,10
216,25
215,23
215,17
212,28
462,15
262,20
230,10
228,15
225,18
212,11
211,17
210,1
205,6
202,26
2048,31
256,30
233,28
215,30
211,13
207,30
205,28
203,16
195,12
192,30
191,26
249,0
202,0
196,19
194,22
191,0
181,19
1631,7
482,2
258,4
203,29
199,4
198,2
196,22
193,0
191,4
185,12
180,20
1130,3
331,7
189,28
186,23
183,26
175,14
175,8
173,7
265,12
195,27
191,6
176,24
161,28
161,29
157,17
156,0
347,9
246,12
164,2
158,22
155,28
154,29
154,11
151,16
144,1
353,9
170,9
152,2
151,21
146,5
146,28
145,22
145,11
144,9
144,16
921,8
260,14
201,8
177,14
145,8
137,14
134,26
133,23
133,24
132,6
132,8
128,31
390,16
318,5
164,30
148,16
128,26
127,23
125,14
123,5
121,13
118,16
115,26
111,11
323,18
242,29
215,30
170,18
145,7
120,25
113,23
108,30
107,18
106,1
115,14
113,15
96,21
96,25
91,14
359,17
292,16
139,30
136,27
132,16
120,17
98,30
91,29
91,21
90,15
88,2
88,27
86,5
86,13
85,16
84,30
444,8
145,25
95,21
88,12
82,25
80,8
80,14
79,22
78,11
78,21
77,12
76,24
74,25
116,17
85,1
82,25
80,9
67,14
66,22
66,21
235,2
128,1
89,27
88,21
81,12
74,2
66,1
60,18
57,27
57,8
64,18
58,18
55,18
54,31
53,18
51,27
50,9
45,31
42,18
41,21
618,19
118,14
82,10
73,14
66,19
54,15
47,20
43,10
40,6
39,14
33,12
515,0
99,2
61,11
53,19
48,13
47,0
42,3
38,21
37,2
34,22
31,11
29,29
28,1
27,27
25,28
800,6
530,6
71,3
62,25
25,19
24,6
22,15
21,3
21,25
19,19
17,22
16,6
430,23
57,6
38,17
24,23
17,3
12,24
9,8
9,25
5,6
