seq_len,ch_idx
1051,4
1032,11
941,9
886,7
871,2
1575,28
808,5
904,27
747,20
734,20
703,3
694,13
623,7
616,14
658,12
605,0
639,17
621,10
1066,30
710,20
604,2
597,6
579,6
577,1
576,0
566,13
572,21
564,26
1277,23
550,24
602,28
621,2
560,7
520,30
498,13
625,1
574,6
570,17
482,3
550,11
480,24
520,3
452,6
462,7
446,23
472,16
456,29
434,26
425,7
469,19
413,3
479,3
446,31
443,24
402,31
404,3
399,6
396,1
450,11
416,3
385,0
436,28
400,8
397,4
388,19
364,24
873,5
810,9
455,11
389,9
387,19
365,28
987,8
398,29
362,8
361,17
354,29
346,22
723,27
509,25
447,15
364,27
347,15
347,25
334,27
351,9
344,26
338,9
2048,4
857,13
367,11
334,17
305,6
355,11
346,10
304,10
303,11
299,18
296,27
310,21
301,21
298,27
296,0
283,6
283,0
281,16
313,25
289,11
284,30
277,25
277,11
277,26
348,23
277,30
271,22
271,16
268,1
265,24
263,25
263,23
262,10
261,29
275,23
264,6
262,23
255,2
251,3
938,6
377,14
283,22
280,7
270,20
269,5
256,1
248,21
892,7
256,19
247,16
244,0
242,22
240,30
238,5
235,26
322,2
285,21
254,16
250,19
242,9
241,13
237,2
235,1
234,26
227,6
262,8
247,16
229,22
229,14
223,28
221,15
220,7
219,16
218,9
214,3
384,22
269,22
269,24
228,22
343,27
223,12
212,24
208,27
203,14
199,8
198,5
197,22
194,24
271,12
251,14
239,12
239,14
226,23
208,12
189,14
245,7
221,16
207,31
192,13
186,16
183,31
181,13
177,15
176,2
174,16
172,26
226,30
202,23
188,30
184,23
180,0
179,28
177,30
172,23
167,28
164,6
204,12
183,12
181,12
176,12
175,26
170,18
162,26
161,31
157,25
215,28
195,19
166,23
158,19
151,28
146,13
146,21
146,8
169,5
145,5
139,5
169,4
161,31
161,5
152,30
150,8
138,17
136,4
136,31
129,5
128,30
125,28
209,31
177,31
155,18
139,13
133,17
131,4
128,2
128,31
127,30
125,26
121,14
121,13
120,21
117,0
1094,18
752,24
590,8
193,9
131,30
127,25
118,16
116,8
114,21
113,19
113,18
111,17
105,24
104,29
465,17
291,14
184,17
183,29
117,14
113,19
112,17
110,29
104,15
100,31
96,14
96,25
178,10
141,10
117,15
113,10
112,15
102,20
98,10
98,19
96,17
95,21
94,24
93,15
91,20
91,3
90,14
90,25
88,10
87,19
731,21
718,26
190,1
95,18
92,27
84,25
83,22
82,5
81,15
76,24
73,13
72,1
146,29
125,20
124,9
94,10
91,19
90,5
72,0
70,16
68,22
62,8
61,21
719,19
683,9
199,4
176,14
158,22
120,8
73,29
62,20
345,18
76,18
58,1
57,18
51,29
51,2
49,3
49,4
48,1
47,22
46,18
46,17
404,29
74,29
66,25
63,29
60,2
51,25
43,29
41,10
31,1
31,2
102,3
41,25
38,1
31,18
30,31
28,20
25,23
23,4
532,12
429,27
285,10
190,27
143,11
42,10
38,31
36,22
32,21
28,0
26,12
25,8
21,3
21,27
18,9
18,11
12,7
11,10
1443,15
692,0
31,16
28,20
25,15
22,25
20,18
12,31
10,16
8,20
7,12
5,15
