seq_len,ch_idx
2048,29
2048,16
2048,25
2048,1
783,12
704,15
806,24
611,27
629,8
1079,14
560,11
522,0
513,16
511,23
499,7
485,9
737,26
654,9
963,20
469,26
421,15
1354,4
393,15
353,30
356,28
346,28
330,27
334,23
327,24
318,26
346,21
314,10
308,9
302,7
777,24
302,22
289,14
276,24
365,7
281,22
325,18
301,12
266,18
261,20
258,31
251,12
258,11
335,10
282,10
241,11
230,18
218,17
742,11
212,18
208,22
239,30
215,9
215,3
196,31
194,12
398,6
246,21
206,30
177,31
206,28
184,21
182,15
171,6
318,6
244,21
179,0
172,21
170,6
161,2
164,13
161,8
155,6
154,31
148,30
142,8
148,20
133,21
186,3
151,31
143,13
134,20
272,7
138,13
120,17
115,7
113,13
104,27
96,22
137,8
112,18
94,29
134,0
90,28
82,14
71,5
90,2
87,2
67,2
67,0
56,2
89,23
64,0
49,23
42,4
41,1
50,30
44,27
33,10
389,10
46,28
78,5
49,5
45,5
43,5
30,13
26,17
23,23
16,4
52,19
27,19
18,19
17,3
1,19
