seq_len,ch_idx
2048,4
2048,6
2048,7
2048,8
2048,27
2048,27
2048,22
2048,9
1935,29
1839,26
1589,28
1308,14
1118,21
1091,21
1060,31
1357,10
799,11
767,10
750,23
774,1
625,3
626,24
660,12
488,20
454,18
413,1
403,18
398,20
381,16
362,2
344,1
338,17
342,25
331,25
329,25
343,5
329,3
292,31
305,12
262,12
1836,16
284,18
255,25
254,0
252,0
232,5
200,0
165,2
117,13
119,13
143,19
98,19
108,30
91,30
76,30
142,13
67,19
104,24
44,15
38,15
36,15
33,2
822,17
18,5
