seq_len,ch_idx
2048,20
2048,2
2048,4
2048,4
2048,22
2048,26
2048,5
2048,28
2048,13
2048,26
2048,19
2048,20
2048,1
2048,11
2048,30
2048,21
2048,23
2048,3
2048,24
2048,28
2048,18
2048,30
2048,6
2048,2
2048,18
2048,2
2048,6
2048,10
2048,10
2048,21
2048,29
2048,27
2048,30
2048,13
2048,9
2048,25
2048,10
2048,9
2048,25
2048,30
2048,10
2048,15
2048,12
2048,6
2048,10
2048,1
2048,5
2048,12
2048,1
2048,17
2048,1
2048,8
2048,7
2048,12
2048,18
2048,11
2038,17
2029,26
2029,17
2017,31
1998,12
1994,29
1953,13
2048,27
1913,3
1890,8
2048,30
1847,20
1762,28
1795,11
1766,4
1708,29
1692,24
1585,27
1576,14
1919,28
1581,11
1575,14
1547,14
1515,28
2048,3
1502,27
1527,1
1542,9
1469,31
1482,7
1469,1
1452,28
1437,8
1410,31
1405,22
1394,24
1389,3
1346,20
1372,27
1322,23
1319,9
1307,21
1337,23
1305,25
1287,2
1291,24
1277,18
1248,9
1242,0
1188,23
1186,22
1180,0
1173,0
1164,0
1160,0
1178,12
2048,16
1162,23
1181,4
1111,20
1154,12
1141,22
1092,6
1899,7
1100,7
1137,22
1133,22
1130,19
1099,2
1079,10
1116,0
1074,16
1064,0
1068,13
1043,6
1014,7
1161,16
1035,16
983,7
1009,5
978,8
953,2
1233,6
944,31
940,21
1255,31
942,31
2048,11
911,3
964,20
918,15
913,17
933,26
889,18
906,8
864,23
1623,25
834,22
829,21
825,23
826,3
826,9
862,25
820,25
889,8
857,8
850,13
832,23
789,23
815,7
780,14
1028,17
913,25
826,21
762,21
732,22
734,7
715,7
1506,5
706,4
752,31
681,3
873,13
687,13
686,8
675,24
652,17
696,2
665,13
653,31
646,2
672,13
646,22
642,15
631,9
650,16
660,11
643,27
641,16
708,3
645,15
789,9
770,13
684,1
601,2
738,16
614,16
609,16
590,16
732,27
612,14
594,14
588,25
572,7
569,20
565,10
583,30
582,29
556,29
556,4
551,29
543,4
541,29
569,27
535,25
527,0
521,5
531,6
505,13
538,25
487,0
497,15
490,29
482,8
495,24
484,15
1509,15
458,10
511,7
486,24
528,4
505,17
462,17
445,14
440,19
431,29
1636,19
463,12
441,17
435,12
431,17
424,13
639,6
457,24
432,12
427,14
423,11
418,17
415,16
717,1
623,29
417,1
414,9
409,24
837,15
393,31
1050,16
436,16
402,24
388,31
385,24
783,12
435,6
376,14
1006,11
466,10
410,10
382,31
401,7
384,7
368,28
364,16
361,7
355,2
348,24
344,29
334,24
331,19
1322,9
476,12
401,29
369,1
346,19
343,8
336,22
326,27
324,12
327,19
316,20
315,19
301,20
1807,8
346,17
305,29
316,1
300,4
296,30
287,17
281,16
1709,31
726,11
417,15
325,7
321,31
304,15
285,11
278,7
275,20
348,0
344,16
264,16
308,30
274,15
274,7
263,4
257,6
1435,4
301,3
257,3
250,27
243,11
285,19
256,19
250,14
249,26
245,19
243,14
240,26
240,21
232,18
283,30
253,19
247,11
244,19
223,26
496,21
256,21
234,21
224,18
219,18
268,5
260,5
238,0
219,30
213,25
212,12
211,28
209,14
207,19
206,29
204,26
235,24
235,24
209,25
201,25
199,13
198,24
195,25
205,29
195,4
189,22
188,13
187,10
186,25
183,3
181,5
181,0
692,20
335,14
217,19
212,25
189,26
187,17
183,20
178,30
173,12
286,26
279,23
268,16
230,5
189,21
184,26
170,25
170,22
167,23
167,5
740,2
508,18
407,14
306,18
173,14
172,18
167,16
166,28
161,2
172,5
164,27
155,27
145,5
496,5
322,27
321,5
150,21
143,29
141,30
1310,21
614,17
568,20
153,26
144,14
142,4
135,17
130,5
127,26
126,14
122,10
2048,30
183,26
183,2
178,19
164,6
142,26
133,29
132,22
122,27
121,25
253,5
166,18
110,31
226,6
159,18
130,20
124,6
108,18
106,20
104,6
98,18
291,26
162,22
100,26
97,22
88,29
83,31
158,15
116,15
95,11
94,15
96,28
78,19
78,28
75,26
75,29
73,15
72,27
65,19
2048,3
2028,15
979,17
114,8
89,5
75,24
68,4
62,23
57,19
57,28
237,14
84,1
61,14
59,5
59,8
48,1
65,18
62,18
52,28
44,18
39,28
1039,23
205,26
108,26
101,23
100,6
35,26
35,18
32,28
29,23
25,6
1238,5
670,19
513,9
132,9
91,21
73,19
71,9
53,5
51,15
25,21
22,24
190,0
62,0
32,0
23,15
16,24
15,19
14,8
10,0
8,15
