seq_len,ch_idx
2048,26
2048,17
2048,22
2048,31
2048,18
2048,25
2048,15
2048,4
2048,8
2048,11
2048,6
2048,5
2048,9
2048,3
1986,5
1965,9
1585,23
1540,23
1495,24
1401,17
1333,6
1322,11
1321,14
1304,14
1322,19
1265,7
1243,19
1157,25
1137,14
2048,0
1122,11
1079,17
1065,22
1051,7
1039,19
980,3
1303,20
973,8
953,30
979,21
1072,13
926,21
905,18
873,10
840,26
848,0
846,10
792,16
731,13
732,28
671,27
679,28
679,16
611,24
1203,4
577,2
594,7
546,6
972,29
483,4
480,26
443,12
429,12
413,12
396,28
400,13
462,27
372,27
419,7
1485,12
327,19
325,22
333,15
313,27
303,13
326,2
375,31
259,15
257,8
252,27
380,20
255,16
633,16
252,30
231,30
224,20
235,1
220,16
215,2
308,15
197,3
182,18
171,28
170,23
394,30
172,29
167,24
161,30
161,1
153,31
142,30
137,21
129,21
122,21
115,29
101,29
90,2
88,2
724,13
118,0
998,20
109,2
82,28
79,2
62,29
78,29
269,10
106,1
53,10
47,1
43,1
42,10
36,31
74,24
121,1
57,1
725,27
12,12
