seq_len,ch_idx
2048,18
1460,31
1049,13
1047,21
869,31
835,5
799,22
785,29
827,26
780,17
751,9
754,21
742,6
812,26
1136,22
817,22
710,16
708,9
738,3
709,2
712,18
679,11
676,0
673,14
670,1
690,20
675,22
752,12
691,27
665,24
621,18
618,29
781,10
1076,10
597,14
596,4
588,7
581,2
659,24
557,13
553,4
549,31
573,7
551,7
735,24
534,1
528,7
521,5
546,23
545,30
521,9
502,17
534,29
533,0
507,29
501,19
494,8
521,0
506,14
491,6
607,11
513,9
488,24
485,29
476,31
473,10
471,14
735,8
509,0
475,21
452,2
451,8
495,11
547,7
458,13
446,8
438,26
431,17
444,16
423,3
460,3
450,6
414,26
410,6
409,20
454,3
406,27
397,2
391,5
519,20
442,10
439,19
407,8
389,4
383,8
440,12
431,12
401,14
385,25
448,28
391,9
376,18
372,17
465,19
366,1
364,3
363,27
354,1
351,10
395,0
358,25
351,0
345,25
351,24
350,31
347,9
331,22
1175,17
353,17
343,3
342,13
332,10
329,30
408,12
345,1
315,25
1093,23
367,11
351,23
332,11
331,17
321,12
321,28
318,15
313,20
312,13
305,1
430,14
392,16
330,14
311,4
310,6
307,16
303,14
300,1
298,3
297,0
345,27
332,27
328,4
322,28
302,5
296,21
290,29
307,13
303,27
295,13
290,23
274,13
325,25
296,10
285,24
276,29
276,9
275,25
267,13
266,4
264,9
918,15
754,15
625,7
332,31
288,19
281,14
279,3
274,16
273,7
271,31
267,2
260,14
256,20
255,18
298,23
287,23
266,23
266,3
266,10
255,5
248,2
246,28
245,14
241,23
646,27
364,18
299,23
279,18
278,23
270,27
253,10
252,25
248,15
248,22
245,21
244,8
244,24
240,2
240,6
239,23
237,3
233,10
559,16
505,16
453,17
244,7
230,3
309,1
250,26
234,1
232,26
231,30
230,28
227,1
223,8
219,12
218,17
214,3
384,12
243,12
242,12
223,21
221,16
210,28
210,12
204,29
204,22
311,7
233,25
228,5
222,7
214,12
210,25
207,7
203,5
201,28
195,27
705,7
270,7
247,21
239,20
218,6
217,9
211,7
201,21
195,1
191,15
222,31
194,31
193,19
192,5
191,17
190,11
188,31
187,19
186,5
185,26
183,17
178,8
178,2
174,0
171,11
264,1
253,4
205,1
188,4
185,13
178,12
172,3
171,1
169,20
167,19
166,4
306,23
224,18
223,5
205,23
193,13
182,4
174,14
169,8
167,18
162,5
161,3
161,23
159,19
159,20
552,20
274,11
258,0
186,26
182,13
174,29
170,11
166,10
158,2
153,0
152,1
150,20
147,9
145,31
143,13
190,0
153,0
149,9
149,29
149,25
146,8
144,30
144,28
135,26
299,10
191,10
178,2
171,16
143,26
143,10
135,11
135,2
127,6
121,9
121,12
120,26
273,6
156,28
129,6
119,24
119,18
118,28
115,20
114,26
113,0
781,30
518,13
177,24
158,1
144,24
127,13
127,30
126,1
125,20
123,25
123,9
121,0
117,24
114,30
109,21
107,1
104,20
101,25
203,11
132,9
109,4
106,6
103,10
101,17
101,28
100,11
98,26
97,25
95,0
92,12
499,27
210,21
125,26
120,6
117,21
95,8
93,15
93,27
93,28
91,9
87,13
86,24
168,16
145,30
115,16
108,30
87,16
87,15
85,29
79,6
78,8
77,31
76,17
73,28
73,30
106,25
91,25
84,25
78,26
76,30
75,15
71,27
70,18
70,25
70,26
68,11
64,23
168,19
135,16
78,19
75,16
69,28
69,21
69,19
67,24
67,16
65,27
65,15
64,3
63,14
62,30
60,25
58,26
58,11
51,19
147,27
106,4
74,27
71,6
58,19
55,4
55,27
52,24
50,29
50,18
50,22
49,25
47,28
43,19
41,4
861,20
67,21
59,9
55,12
54,15
52,18
42,22
41,2
39,30
39,11
37,16
37,27
36,24
32,21
95,15
67,15
67,15
62,15
62,8
50,5
42,15
37,28
37,8
36,29
35,5
32,15
32,28
31,8
30,29
30,5
26,6
23,22
23,14
21,15
21,28
79,2
55,2
38,19
36,2
33,5
32,19
30,30
25,2
25,4
25,5
22,29
21,20
17,28
13,19
11,30
1353,22
202,6
156,12
119,14
42,3
37,31
36,17
36,30
36,19
25,4
16,11
13,21
10,6
10,8
9,12
8,3
8,14
8,31
7,17
7,30
6,19
3,4
