seq_len,ch_idx
2048,10
2048,9
2048,8
2048,3
2048,28
2048,13
2048,16
2048,9
2048,24
2048,17
2048,23
2048,0
2048,0
2048,3
2048,27
2048,27
1952,24
1916,12
1873,27
1871,26
1778,2
1685,11
1676,18
1672,6
1594,22
1567,12
1566,18
1599,20
1450,5
1402,25
1485,13
1316,20
1224,7
1352,30
1121,19
1116,19
1058,10
1079,8
1047,31
1044,19
1074,20
929,20
1677,20
1333,19
823,21
828,12
821,23
2048,15
1064,4
912,5
800,23
713,22
1375,4
728,4
717,15
834,21
672,7
611,21
582,29
848,2
564,25
540,29
537,25
517,2
527,7
481,25
636,29
441,14
403,25
443,2
395,11
361,2
436,29
374,10
312,28
340,5
336,5
295,29
301,5
289,6
279,25
263,30
472,6
316,7
305,4
336,31
239,21
236,14
243,30
235,30
268,30
238,8
222,30
216,31
198,14
213,28
198,8
779,14
175,31
207,16
195,11
166,16
156,16
154,26
154,26
151,26
182,31
130,31
129,6
252,31
202,14
104,15
96,26
213,21
143,6
45,17
43,17
41,1
38,1
34,1
31,17
33,11
77,1
58,1
45,1
29,1
11,14
3,22
