seq_len,ch_idx
2048,12
1063,30
1000,31
871,19
789,7
796,29
792,5
791,5
768,0
683,26
668,13
656,1
646,29
645,9
634,31
617,24
611,9
591,16
620,26
716,1
566,12
536,21
586,11
527,3
521,22
526,11
523,31
723,20
504,21
523,13
827,17
556,17
494,19
484,20
488,25
1031,26
567,11
507,5
468,18
520,0
466,30
447,14
444,1
446,11
439,28
436,5
419,13
411,19
455,4
2048,6
512,4
485,0
463,18
410,5
406,23
401,12
554,1
426,20
937,27
405,23
361,18
357,6
348,24
346,29
440,4
347,4
346,31
338,13
336,3
329,13
320,25
313,8
545,11
506,11
441,4
314,7
1001,3
321,3
291,2
325,15
305,16
295,28
294,18
279,28
275,2
401,27
276,15
300,20
281,6
271,27
264,20
253,1
871,25
300,25
270,21
259,25
238,18
294,19
248,19
238,19
234,30
234,26
253,25
252,31
237,26
219,12
213,28
711,10
226,15
219,15
299,2
236,2
217,4
200,2
198,18
766,22
722,22
318,28
255,30
209,17
194,12
192,15
192,28
190,14
187,4
185,19
662,14
198,14
183,10
177,5
171,14
1840,24
236,20
221,15
178,21
171,16
164,23
161,10
155,4
198,29
170,8
157,29
155,8
605,8
562,14
349,1
187,27
153,12
148,11
146,6
142,8
139,15
136,18
134,14
548,0
183,0
173,9
157,23
139,0
134,9
134,22
130,26
128,14
125,10
123,16
941,23
150,17
147,28
120,19
169,10
155,10
152,17
139,10
125,25
120,17
115,3
111,13
110,22
109,10
104,16
909,7
484,17
156,27
153,7
115,15
111,9
109,27
100,25
99,7
98,21
91,13
182,2
122,2
120,21
116,5
98,15
89,2
177,30
105,30
90,30
89,17
74,31
1476,9
267,3
110,6
82,15
70,8
69,28
63,30
79,3
76,1
64,16
57,2
57,30
53,0
49,13
1295,8
110,23
73,27
58,18
53,23
53,3
40,4
39,24
38,2
31,27
342,22
50,7
36,22
34,31
34,16
29,18
26,7
712,21
40,23
40,20
30,24
27,10
25,27
22,18
19,23
18,29
15,28
15,22
14,20
13,0
34,16
31,29
17,6
12,16
12,28
10,29
10,7
4,21
1,20
1,25
