seq_len,ch_idx
2048,4
2048,25
2048,15
2048,6
2048,11
2048,26
2048,3
2048,21
2048,20
2048,23
2048,1
2048,4
2036,0
2020,0
1859,4
1831,14
1761,30
1760,10
1716,5
1727,5
1575,8
1524,17
1507,2
1453,12
1476,2
1243,2
1236,14
1225,15
1198,14
1169,29
1369,28
1140,31
1116,0
1102,27
1112,24
1505,29
987,16
1000,14
916,29
902,27
825,29
727,13
1109,1
670,22
652,11
591,28
600,28
599,24
929,17
589,22
572,6
544,6
566,6
540,22
811,28
518,10
561,13
492,7
489,7
610,3
477,3
781,9
432,19
419,19
412,19
410,9
403,31
423,9
378,19
339,26
360,16
338,16
318,24
311,20
328,24
316,27
313,20
308,30
336,3
282,8
387,24
306,26
435,30
381,30
261,26
248,18
231,18
711,8
226,8
194,8
243,19
202,19
338,25
185,25
439,25
186,7
191,13
162,13
615,9
312,9
151,18
150,9
172,23
166,13
141,10
140,23
121,13
121,31
185,21
114,21
554,31
330,19
98,21
2048,27
168,16
88,16
87,16
70,18
60,31
2048,17
456,10
131,23
50,12
46,12
522,7
55,7
46,12
36,18
