seq_len,ch_idx
2048,18
2048,12
2048,9
2048,26
2048,12
2048,11
2048,28
2048,19
2048,24
2048,13
2048,3
2048,29
2048,15
2048,15
2048,0
2048,5
2048,4
2048,4
2048,10
2048,2
2048,23
2048,17
2048,13
2048,5
2048,13
2048,1
2048,28
2048,30
2048,5
2048,17
2048,2
2048,16
2048,8
2048,31
2048,7
2048,7
2048,6
2048,10
2048,5
2048,29
2048,1
2048,13
2048,5
2048,8
2048,11
2048,13
2048,19
2048,24
2038,25
2038,31
2036,20
1983,18
2004,3
1980,12
1890,24
1892,3
1857,17
1844,2
1812,24
1821,17
1803,2
1752,22
1748,22
1715,19
1674,1
1619,14
1614,14
1573,31
1590,29
1500,1
1842,8
1470,21
1425,26
1402,30
1394,11
1357,17
1461,23
1340,9
1338,23
1331,22
1295,1
1292,1
1278,15
1220,26
1233,27
1177,2
1162,27
1158,14
1927,14
1148,16
1195,26
1123,29
1119,25
1407,15
1110,26
1102,2
1100,25
1098,28
1079,30
1077,9
1080,23
1060,1
1048,23
1029,21
1019,25
1017,3
1051,2
999,21
963,11
956,17
977,9
963,15
929,9
913,21
903,30
903,2
896,30
896,2
984,28
901,28
892,28
1164,9
1059,27
2048,6
857,27
864,13
864,13
838,4
814,16
866,30
810,25
819,23
781,21
790,18
778,30
794,28
776,21
799,26
760,4
772,16
717,18
718,28
715,16
703,27
752,27
720,28
704,11
968,10
702,17
685,10
682,2
690,27
668,0
653,10
646,29
629,30
660,9
1718,0
1467,0
639,10
1205,31
881,4
687,4
583,7
561,3
1365,3
665,24
538,21
538,4
548,0
968,25
528,15
525,25
593,5
521,30
515,5
501,30
1609,9
523,21
519,26
512,16
526,16
496,10
486,0
475,23
469,1
461,0
2048,19
1701,23
481,20
442,27
455,22
442,4
434,10
440,31
431,29
726,7
568,7
419,31
412,31
1097,7
421,4
409,10
979,7
563,22
427,22
375,10
368,7
366,22
366,3
521,20
374,20
359,20
1842,16
399,7
383,0
331,6
331,5
529,8
396,23
363,8
326,24
323,23
322,24
322,8
316,20
679,8
360,21
347,8
485,6
328,6
315,6
307,6
301,24
293,20
390,11
281,8
410,11
311,27
280,4
273,24
294,11
273,27
298,12
269,12
261,7
252,20
263,20
329,7
306,12
261,28
237,22
235,1
284,18
266,18
257,18
226,18
224,8
266,6
227,6
229,11
211,6
201,16
247,24
239,19
226,24
392,6
256,22
220,10
188,15
191,4
181,14
203,15
199,11
194,15
184,12
181,25
172,29
167,5
755,0
201,20
177,20
174,0
162,6
191,8
157,8
155,8
153,0
147,4
513,18
437,16
280,29
167,18
134,16
1081,25
156,4
146,25
145,4
137,16
130,29
174,12
170,12
153,12
147,11
122,11
120,19
120,12
119,11
536,20
351,27
170,20
125,19
115,6
114,8
101,29
172,14
128,31
114,6
113,14
111,19
1559,3
199,31
141,6
93,3
90,6
141,21
92,21
82,21
81,12
79,21
75,0
180,19
89,19
88,19
64,11
174,20
101,14
77,15
73,20
66,21
66,14
58,15
55,20
208,14
100,18
92,14
79,18
72,26
65,14
61,12
49,18
47,15
41,26
102,22
62,22
45,22
44,20
40,22
40,20
720,31
50,26
48,22
42,12
39,27
25,26
23,31
22,14
302,18
234,6
53,18
50,27
48,30
43,22
43,18
23,6
22,27
14,12
116,10
81,29
57,10
16,20
14,29
13,19
8,25
