seq_len,ch_idx
330,6
279,31
218,5
212,27
217,30
171,28
160,12
153,16
147,10
136,20
136,26
129,22
120,30
119,10
124,19
119,19
112,7
112,8
109,12
112,21
105,21
105,15
102,21
101,25
101,18
96,14
96,3
89,0
89,24
88,2
87,23
85,8
82,9
80,21
79,24
83,8
75,5
75,8
75,4
74,29
72,13
72,25
71,10
71,15
70,26
67,6
64,0
62,1
62,4
62,0
61,15
60,23
59,26
59,2
59,18
58,11
58,3
57,17
56,22
55,27
55,0
52,3
50,25
50,11
49,19
49,9
49,12
49,16
49,5
47,27
46,20
47,1
46,14
44,24
42,4
41,3
41,9
41,14
41,24
40,11
40,25
39,7
39,5
39,12
38,20
38,17
37,30
37,22
32,29
32,18
32,22
31,7
30,26
29,28
25,6
46,17
28,13
22,31
22,29
21,11
21,13
21,17
21,2
21,4
20,9
20,14
20,18
20,23
19,15
19,28
19,16
18,27
17,31
66,1
17,13
17,29
16,2
14,23
14,1
13,7
12,16
11,28
11,20
10,19
9,31
7,10
6,30
5,6
