seq_len,ch_idx
2048,8
2048,16
2048,20
2048,13
2048,10
2048,3
2048,7
2048,29
2048,13
2048,14
2048,15
2048,4
2048,20
2048,26
2048,23
2048,23
2048,1
2048,6
2048,27
2048,21
2048,17
2048,25
2048,27
2048,9
2048,18
2048,17
2048,18
2048,19
2048,15
2048,18
2048,25
2048,19
2048,17
2048,0
2020,8
1891,21
1897,12
1851,29
1809,9
1788,5
1750,6
1689,0
1646,29
1845,29
1630,2
1617,7
1611,8
1633,9
1732,1
1583,29
1509,9
1448,10
1443,20
1582,25
1359,11
1363,31
1346,31
1537,0
1344,31
1331,0
1293,3
1307,26
1294,24
1273,8
1270,11
1234,11
1189,5
1175,11
1175,28
1192,17
1550,13
1200,21
1169,21
1119,0
1093,10
1038,30
993,2
991,22
954,22
944,0
970,3
956,3
926,31
906,10
875,6
831,24
2048,24
797,10
814,25
814,15
828,16
736,30
717,12
771,26
825,12
732,30
700,3
696,14
688,4
686,22
865,11
671,20
661,14
660,14
652,14
618,15
617,10
630,11
1200,27
595,30
581,22
584,19
583,16
573,16
573,16
566,16
557,23
539,23
534,26
549,26
547,23
535,23
527,22
527,6
517,30
516,14
561,4
503,26
1065,19
726,19
473,21
1094,6
454,28
478,9
509,14
429,14
424,15
703,5
429,5
415,23
408,21
406,5
408,18
405,22
402,1
394,6
433,27
429,27
402,27
388,27
411,19
376,7
402,16
376,11
366,26
360,14
359,11
383,14
371,26
367,4
402,30
338,4
334,30
707,2
342,16
544,28
393,7
347,7
333,2
328,12
322,28
320,7
511,5
422,4
326,5
306,1
288,12
281,28
277,28
281,28
345,31
277,2
275,5
257,31
503,28
329,28
269,31
246,12
638,28
411,2
234,23
215,4
217,7
213,7
207,7
288,16
212,23
192,27
235,24
224,10
208,15
202,28
174,24
168,24
165,30
273,2
159,24
157,30
150,2
149,15
148,13
561,2
370,2
180,31
138,1
138,18
154,1
129,13
127,24
162,25
158,30
128,25
125,8
118,30
128,2
492,13
163,1
119,12
104,13
123,3
112,19
91,24
872,22
101,28
84,1
84,7
73,4
110,4
86,18
79,30
61,4
60,12
64,12
59,1
52,12
79,20
67,5
44,20
38,12
52,1
143,4
99,24
33,22
28,22
21,3
15,22
