seq_len,ch_idx
2048,27
2048,15
2042,0
1972,22
1787,14
2048,11
1717,31
1636,10
1270,29
1519,9
1610,28
1092,29
1023,25
1101,25
1018,8
978,8
938,19
973,4
879,4
849,2
900,20
812,6
784,30
1107,23
683,1
585,3
600,3
666,18
653,2
479,5
470,21
427,20
1006,30
432,7
371,7
360,21
418,23
327,24
288,24
573,1
401,5
201,26
309,24
227,16
194,18
212,26
192,1
181,17
175,17
155,17
112,16
111,13
177,13
138,16
99,21
291,12
136,7
78,13
76,6
70,5
55,13
59,26
29,12
11,12
