seq_len,ch_idx
2048,23
2048,31
1202,27
1035,16
1028,29
936,19
2048,31
940,5
900,9
1276,2
847,12
825,21
802,10
758,22
770,25
729,23
727,3
700,10
681,20
713,16
672,5
721,28
659,5
647,6
645,2
636,17
630,1
651,10
627,11
615,16
626,3
600,29
565,18
833,12
555,6
548,26
608,28
557,28
702,27
521,27
545,22
517,7
502,8
718,9
519,9
516,24
502,7
582,20
497,5
481,16
2048,22
735,2
531,21
508,28
496,11
474,28
955,1
528,27
470,22
462,27
503,22
483,21
474,15
472,23
463,26
1661,0
489,15
455,14
444,6
441,30
1203,18
730,8
536,13
473,18
468,10
462,15
421,23
434,15
428,16
425,13
418,26
433,3
405,5
591,2
412,27
403,18
398,5
911,27
490,3
441,4
382,17
1066,26
462,20
438,12
422,27
406,28
398,23
391,31
1702,24
432,14
397,26
390,14
373,4
361,27
421,29
404,0
389,1
372,20
364,0
364,22
360,1
358,5
396,17
385,0
367,10
366,9
366,17
349,23
348,10
790,8
653,30
380,8
373,5
352,25
342,8
334,26
455,9
392,15
384,28
351,7
336,0
334,21
331,18
672,30
350,25
327,25
323,0
314,30
311,26
311,20
388,0
352,15
341,0
334,28
320,21
318,25
311,1
391,6
348,6
340,29
338,18
320,28
307,19
304,29
300,8
294,15
2048,0
417,24
342,22
303,24
301,29
295,22
286,13
283,31
281,26
654,5
346,21
287,26
284,19
283,22
274,9
272,21
382,18
291,31
289,20
288,14
286,29
280,18
274,7
272,3
272,12
267,15
504,4
301,5
289,6
279,27
269,13
263,26
254,30
254,14
253,6
252,27
441,8
307,0
296,11
259,18
255,8
251,7
250,0
1992,3
325,28
292,18
263,28
250,11
249,23
246,12
243,18
242,16
240,5
236,25
923,14
269,7
232,17
231,15
228,5
225,7
257,4
244,4
243,13
226,25
226,4
224,13
222,3
216,26
211,5
1488,24
411,1
269,4
234,8
229,0
221,1
221,14
219,21
217,4
213,7
208,16
204,25
203,20
293,21
257,29
230,11
203,21
199,16
198,7
193,8
529,6
244,13
229,10
209,19
205,20
205,13
204,6
201,0
196,23
188,22
187,15
182,20
297,1
225,1
215,8
211,1
204,22
194,30
185,1
184,13
184,22
182,0
182,11
182,3
181,9
180,30
179,15
178,8
514,4
218,21
183,4
177,5
177,22
176,26
171,21
168,4
163,14
161,29
181,4
176,4
167,4
159,2
158,4
172,6
154,10
153,29
151,6
151,10
149,23
148,4
145,21
1004,13
696,15
321,25
244,6
235,7
229,14
182,2
162,23
162,24
152,17
150,31
149,4
147,30
147,25
146,29
145,6
145,16
144,7
143,14
141,26
140,18
138,22
134,23
205,1
142,1
141,30
141,7
133,8
131,1
130,31
128,4
127,30
126,7
125,16
123,8
972,17
847,17
502,13
378,14
265,13
217,14
164,27
158,9
152,19
150,13
144,14
133,23
129,17
125,28
124,27
122,3
120,9
120,19
115,13
113,25
113,14
112,23
140,10
133,10
133,1
132,10
132,17
128,28
127,24
126,1
121,10
117,17
111,28
109,24
108,2
108,11
104,9
104,30
948,2
205,6
170,26
164,2
146,3
135,19
131,31
125,29
108,6
108,26
101,2
101,3
100,19
98,27
91,31
180,25
144,11
130,9
119,30
107,1
97,8
96,25
93,6
91,26
91,11
90,15
89,3
88,9
555,19
146,20
133,12
108,20
99,19
90,12
89,19
89,12
86,30
83,20
80,19
77,15
73,26
71,12
198,29
102,29
99,30
77,13
74,24
73,30
71,29
70,13
70,19
66,26
63,12
173,13
77,31
74,19
73,13
70,10
69,25
66,11
65,15
63,12
61,21
59,3
59,23
58,17
55,24
304,20
158,7
78,20
72,7
70,12
69,21
60,8
59,23
55,9
51,5
51,31
51,30
1200,9
85,14
66,16
63,7
51,10
48,14
45,16
44,7
42,20
40,4
39,10
36,14
36,16
36,17
34,9
31,28
1599,24
416,17
403,19
94,12
92,17
77,2
72,15
65,18
64,31
40,30
39,19
34,20
33,12
32,29
30,16
29,17
29,21
25,2
24,11
23,15
21,18
519,12
220,25
71,12
53,11
42,25
38,12
36,20
30,16
30,11
30,25
18,29
16,14
13,21
13,2
11,8
89,11
69,11
67,11
55,11
43,18
33,11
27,19
26,7
13,25
11,15
8,18
5,28
