seq_len,ch_idx
2048,18
2048,12
2048,9
2048,26
2048,12
2048,11
2048,28
2048,5
2048,25
2048,19
2048,8
2048,27
2048,21
2048,30
2048,6
2048,27
2048,31
2048,10
2048,24
2048,13
2048,29
2048,20
2048,25
2048,11
2048,3
2048,13
2048,12
2048,29
2048,3
2048,17
2048,1
2048,27
2048,21
2048,2
2048,18
2048,6
2048,15
2048,15
2048,0
2048,5
2048,4
2048,4
2048,10
2048,10
2048,22
2048,28
2048,12
2048,26
2048,2
2048,22
2048,23
2048,12
2027,17
2025,13
2015,3
2029,5
2006,14
1993,11
1963,16
1962,18
2048,13
1928,17
1913,21
1916,1
2048,27
1872,18
1857,6
1827,28
1852,30
1826,6
1835,4
1765,5
1846,6
1681,28
1887,20
1653,18
1650,17
1619,31
1606,8
1596,2
1540,16
1545,4
1611,8
1504,31
1498,7
1480,7
1471,8
1466,6
1464,29
1452,29
1447,20
1415,7
1402,6
1407,10
1400,10
1378,5
1424,29
1340,8
1475,1
1343,7
1308,0
1230,13
1226,0
1198,5
1173,23
1138,8
1135,12
1162,24
1147,8
1620,11
1112,8
1110,10
1128,13
1102,19
1130,16
2048,24
1087,30
1036,5
1038,25
1038,31
1001,0
1036,20
974,14
1015,30
967,31
983,18
949,7
1004,3
980,12
980,12
920,25
917,7
971,0
883,31
861,0
2031,31
926,4
890,24
874,23
892,3
885,4
857,17
887,24
852,24
844,2
812,24
821,17
1753,20
821,24
810,3
803,2
771,20
780,14
757,10
746,19
752,22
748,22
1197,22
738,22
1041,31
722,3
715,19
714,15
713,19
859,14
695,7
673,21
687,30
683,13
624,19
674,1
620,18
618,1
619,14
618,14
602,20
614,14
604,18
594,23
617,0
616,22
581,14
578,22
575,0
697,23
573,31
1211,0
590,29
554,15
557,31
537,18
551,14
523,26
619,7
535,7
522,9
519,7
517,16
515,5
2048,0
498,18
482,24
500,1
842,8
463,16
463,19
447,11
442,13
470,21
435,22
434,30
425,11
490,25
454,25
866,25
425,26
415,14
402,30
401,19
408,21
396,6
394,11
381,6
398,15
391,16
380,17
378,16
372,21
436,27
374,20
373,5
432,22
416,30
379,27
359,15
356,16
352,21
404,17
358,4
357,17
2048,21
394,13
342,25
461,23
345,23
338,23
774,9
519,28
386,4
372,3
351,19
342,28
340,9
338,23
321,17
824,26
336,30
331,22
303,19
396,1
395,1
324,20
295,1
294,20
292,1
293,9
292,15
618,23
350,15
278,15
281,16
280,9
272,15
259,16
259,30
298,19
264,13
256,16
261,11
2048,9
281,1
258,15
240,13
220,26
215,2
233,27
217,9
197,27
186,9
190,19
177,19
362,19
196,28
185,19
181,16
178,14
177,2
173,28
162,27
162,19
251,29
188,14
171,24
164,29
158,14
154,24
927,14
170,14
166,29
157,16
152,14
148,16
144,14
158,30
146,9
195,26
136,26
132,26
131,26
124,26
123,29
352,15
160,26
156,15
119,29
119,25
407,15
110,26
109,15
194,1
119,29
102,2
100,25
89,2
98,28
93,28
89,28
89,30
83,28
79,30
77,9
76,25
73,3
73,28
117,2
91,9
89,16
72,15
233,11
99,11
71,27
56,9
54,27
264,9
93,9
78,23
63,9
80,23
67,23
60,1
49,9
48,23
35,1
185,4
30,23
24,30
23,2
23,11
337,16
31,3
29,21
24,16
19,25
17,3
16,21
11,4
2048,26
157,2
67,25
51,2
49,25
14,11
13,27
7,10
