seq_len,ch_idx
242,28
236,14
202,12
198,13
174,10
171,31
168,7
158,27
165,24
139,20
136,3
131,25
131,0
127,2
121,29
118,20
121,5
118,1
112,16
111,20
113,7
103,29
100,28
99,6
96,24
95,25
93,10
92,30
92,24
89,6
85,25
84,16
81,1
76,14
76,15
75,7
73,21
73,3
71,15
70,7
69,23
66,12
67,26
66,31
64,0
63,22
63,26
62,3
62,21
61,2
60,10
60,20
58,24
57,13
59,23
56,11
54,4
54,9
51,21
51,29
50,13
49,19
48,27
47,28
46,0
44,23
44,22
42,29
42,13
42,27
41,31
39,19
37,14
42,9
39,18
39,5
38,8
36,9
35,22
33,23
32,4
32,16
31,6
31,11
31,15
31,18
30,5
28,12
27,14
26,28
25,8
28,8
25,26
24,30
24,1
23,8
22,9
22,22
21,26
21,4
20,15
20,6
19,1
19,16
19,27
18,12
17,19
16,25
16,10
20,17
16,17
15,17
15,11
14,18
14,30
13,2
11,17
11,4
9,11
8,18
8,19
8,30
7,2
7,5
6,21
6,0
6,3
5,31
