seq_len,ch_idx
410,2
322,19
300,20
291,25
275,6
242,21
238,27
232,12
212,24
212,3
205,4
205,13
196,29
187,25
176,15
168,25
163,20
160,22
159,11
156,25
154,31
153,25
147,7
150,8
135,15
131,13
131,7
131,1
130,5
129,2
129,26
125,18
123,3
123,28
122,31
121,15
120,17
119,21
117,23
117,24
115,30
114,9
113,19
110,0
109,19
107,21
111,22
110,30
109,11
109,16
108,31
105,11
105,28
104,1
103,27
102,5
102,29
102,28
101,1
101,24
100,6
100,10
99,20
99,5
97,29
96,7
98,10
96,0
96,9
95,1
94,18
94,4
93,10
93,2
92,30
92,17
92,28
91,1
91,6
90,11
88,21
88,12
88,3
87,13
86,4
84,8
84,31
83,20
83,17
83,16
82,28
82,4
82,0
82,9
81,24
80,17
80,16
79,4
79,0
79,9
78,1
78,13
78,14
78,5
78,19
78,3
77,2
76,26
89,13
84,20
80,7
78,27
78,14
77,20
77,22
76,18
76,7
75,24
74,20
74,10
73,26
72,16
72,4
71,27
70,0
70,8
70,14
70,20
70,30
69,18
69,3
69,10
69,12
68,2
80,0
68,13
68,12
67,4
67,9
66,28
65,7
65,6
64,4
63,14
63,13
62,18
62,28
61,12
61,27
61,7
61,11
61,5
61,10
60,26
60,0
60,4
59,17
59,16
59,27
59,11
59,24
58,6
58,30
57,3
57,2
56,29
56,25
55,15
58,21
56,17
54,9
54,10
54,13
54,18
53,21
52,27
52,15
51,6
51,2
51,23
51,14
51,17
51,0
51,9
50,16
50,26
50,11
50,8
49,28
49,5
49,22
48,1
48,15
48,31
48,6
47,2
46,29
45,23
51,23
50,18
47,22
46,6
46,2
45,18
45,14
45,16
45,12
45,22
45,6
44,10
43,29
42,15
42,31
42,2
42,3
41,23
41,25
41,18
41,16
40,12
40,22
40,0
39,10
39,11
39,13
39,7
38,8
37,30
37,31
37,3
37,19
35,25
57,31
42,31
41,19
39,20
36,12
35,11
35,26
34,30
34,19
33,21
33,10
33,9
33,12
32,29
32,31
32,11
32,26
32,8
32,30
31,19
31,21
31,20
31,25
30,10
30,29
30,31
29,11
29,15
29,7
28,13
28,19
28,1
28,21
27,27
27,20
27,2
27,4
26,23
43,14
39,14
32,23
32,26
27,12
27,29
26,9
24,5
24,23
24,25
24,26
23,12
23,18
22,29
22,1
22,9
21,7
21,16
21,4
21,5
21,21
21,3
20,24
20,28
20,10
20,14
20,8
20,12
20,18
19,29
19,1
19,9
19,11
19,31
19,30
19,0
19,16
19,22
19,27
18,15
18,17
18,4
18,19
18,3
18,6
18,24
17,20
17,23
17,28
16,25
24,8
20,8
18,17
17,22
17,5
17,24
16,23
16,8
16,14
15,26
15,17
15,22
14,30
14,5
14,15
14,24
14,27
14,23
14,8
14,14
13,26
13,17
13,16
13,22
13,30
13,5
12,0
12,15
12,1
12,24
12,27
12,28
12,3
12,7
11,21
11,6
11,13
11,19
11,23
11,8
11,14
10,26
10,17
10,16
10,22
10,30
10,5
9,9
9,18
9,29
9,0
9,15
9,1
9,24
8,27
8,28
8,3
8,7
8,21
8,6
7,13
7,19
6,2
4,25
