seq_len,ch_idx
2048,25
2048,6
2048,26
2048,21
2048,23
2048,1
2048,4
2048,0
2048,0
2048,10
2048,5
2048,5
2048,8
2024,17
1743,2
1736,14
1725,15
1698,14
1669,29
1640,31
1616,0
2005,29
1500,14
1402,27
1325,29
1609,1
1152,11
1091,28
1429,17
1040,22
1311,28
1061,13
989,7
977,3
919,19
839,26
860,16
818,24
828,24
816,27
808,30
726,8
838,25
685,25
691,13
651,18
666,13
685,21
1054,31
631,23
1022,7
1457,24
487,16
471,12
466,28
460,16
450,28
434,23
524,11
442,11
404,16
382,18
377,22
354,28
339,30
330,7
325,30
507,7
321,19
309,2
318,2
287,11
443,6
269,18
258,3
253,18
250,3
242,6
514,27
270,10
264,20
219,20
201,7
204,9
219,4
194,18
190,4
189,20
185,18
181,4
887,12
171,13
174,19
166,19
159,21
153,10
2048,11
200,26
906,9
184,3
181,3
146,9
144,31
139,3
137,9
135,20
166,20
111,2
250,12
100,12
139,20
94,19
135,9
78,12
72,9
104,20
66,10
89,15
56,15
44,12
33,15
259,30
39,30
32,30
1982,22
94,16
30,19
19,16
