seq_len,ch_idx
2048,18
2048,30
2048,0
2048,0
1063,0
1007,19
999,21
980,16
1092,16
946,24
894,24
987,29
829,12
1364,11
1287,23
846,4
788,3
781,22
850,30
735,8
837,12
725,7
706,8
2048,17
695,9
680,5
660,11
655,21
654,13
653,6
631,1
645,3
633,24
713,22
641,25
616,22
609,10
1040,21
607,26
601,23
644,7
579,2
731,27
647,19
597,14
574,7
569,14
561,27
988,3
577,2
570,16
561,27
550,24
535,7
568,13
550,2
541,24
534,23
531,20
530,24
518,20
515,13
517,30
506,21
495,18
765,5
474,0
465,26
523,1
1265,14
651,15
478,5
458,31
455,5
454,1
451,13
522,8
465,30
447,8
1364,4
562,25
434,1
431,26
430,14
461,26
460,31
441,29
1194,29
454,13
424,14
975,29
554,27
420,20
418,13
414,29
411,18
1058,27
428,22
410,29
400,16
394,26
516,12
484,12
396,31
387,6
379,8
418,0
378,23
366,18
444,2
441,17
362,2
361,6
1152,14
493,5
424,14
381,30
370,28
370,0
359,13
355,17
353,14
348,29
390,28
339,7
335,26
1262,2
636,25
356,13
322,26
1177,7
392,31
379,15
375,31
370,21
370,15
333,6
324,18
321,7
317,30
314,20
313,10
401,24
331,9
313,24
310,5
310,7
301,13
326,19
324,17
324,4
307,9
299,23
293,10
1379,31
376,9
309,31
308,6
306,17
300,3
298,24
297,23
295,2
295,7
294,28
294,11
288,0
314,4
287,6
278,9
278,17
275,28
271,11
271,30
296,15
286,25
278,15
273,31
273,12
261,21
326,6
309,3
282,27
277,21
269,6
268,15
267,3
267,4
267,31
267,28
260,5
257,16
251,9
333,8
297,0
277,5
253,2
249,0
241,15
540,10
383,10
350,21
259,23
244,4
243,26
235,30
641,4
623,1
347,17
243,9
243,21
234,17
233,4
233,1
229,25
221,9
531,20
287,20
285,15
257,8
235,13
234,14
231,20
223,0
221,15
220,10
219,3
218,19
218,14
530,20
386,5
285,20
240,0
233,10
215,20
211,1
276,30
275,10
245,30
235,23
229,9
224,10
213,3
210,4
206,17
204,30
201,25
196,11
191,9
1087,22
313,15
252,4
241,28
235,6
202,19
200,30
197,13
196,14
194,18
193,16
193,0
188,28
182,10
1104,10
330,10
245,21
214,19
206,17
199,12
199,16
197,28
187,21
187,6
185,19
184,26
182,5
179,17
175,27
175,29
1043,22
268,26
230,1
197,16
193,10
188,21
184,23
182,3
178,1
178,16
176,2
171,13
170,27
169,29
168,9
163,28
376,26
210,29
180,28
170,26
165,1
160,13
160,29
159,9
367,27
170,27
169,13
167,3
167,1
162,12
153,27
152,9
141,28
273,20
166,29
158,11
155,26
153,20
143,29
139,8
139,12
138,10
137,26
137,20
134,29
132,11
328,6
197,8
197,16
163,12
142,2
142,8
142,6
138,4
136,29
132,20
131,16
130,11
130,23
128,12
125,2
124,14
123,18
244,17
180,27
151,22
148,28
147,6
145,11
144,19
143,21
135,2
125,17
123,27
121,28
121,6
120,26
114,8
284,25
151,8
146,1
144,25
138,8
133,11
130,10
126,1
120,19
116,3
115,25
112,14
109,31
106,8
106,26
104,11
103,10
437,18
273,11
207,3
197,18
133,11
132,20
119,4
118,3
111,15
106,17
103,27
101,18
98,24
98,28
96,11
1310,12
345,24
124,22
107,24
106,1
102,15
101,2
100,5
92,22
91,24
90,12
89,31
125,7
119,16
98,28
91,11
89,16
87,4
85,5
82,13
81,27
79,25
75,7
75,31
73,30
209,25
118,25
107,12
91,25
82,15
77,12
74,18
68,25
66,1
62,12
284,9
99,19
91,28
76,11
73,1
67,9
66,8
65,15
63,19
62,4
61,27
61,22
58,21
57,31
56,18
56,24
120,13
74,20
72,23
59,19
55,4
49,13
49,20
46,23
45,3
45,21
43,18
42,28
209,9
169,9
78,28
56,9
52,20
50,24
49,30
49,28
47,25
45,11
43,9
42,1
42,19
38,20
38,4
205,19
142,19
90,7
88,19
82,15
54,3
48,16
40,6
34,7
31,22
30,19
2048,15
715,8
407,5
102,5
30,18
30,31
21,25
19,16
18,2
17,3
15,8
2048,6
1537,23
1503,31
192,5
153,26
64,18
35,5
26,17
22,22
22,18
12,26
11,5
11,17
10,28
9,25
9,19
8,3
8,16
8,22
5,18
4,2
1,26
1,7
