seq_len,ch_idx
425,11
300,30
294,9
236,19
229,29
209,16
207,0
205,11
191,23
193,6
185,15
183,27
181,19
181,0
162,7
162,5
160,8
160,18
152,25
151,18
149,8
150,17
150,12
145,17
145,14
143,12
139,31
139,31
135,3
133,17
129,1
122,17
120,15
124,1
122,21
116,12
115,16
111,26
107,7
106,14
109,21
106,16
101,16
101,2
101,3
101,1
99,23
97,14
95,11
101,31
98,28
94,31
93,24
93,20
91,10
91,24
91,31
90,21
90,5
89,1
89,3
89,22
88,7
87,19
85,8
84,27
84,20
84,1
83,4
82,14
80,28
80,13
79,3
79,10
79,18
77,14
76,19
78,25
75,22
74,26
74,25
72,21
71,26
71,8
70,16
70,17
69,23
69,0
68,6
66,29
76,28
66,28
65,5
63,9
62,30
62,28
61,5
61,22
59,16
59,17
59,8
59,23
59,12
59,25
58,14
57,0
55,20
54,21
53,18
53,7
52,20
51,1
51,26
51,4
50,18
50,6
50,16
49,2
49,7
48,14
48,27
48,30
47,29
45,11
47,10
46,4
45,24
45,0
44,23
44,25
43,27
43,11
43,10
43,20
42,4
42,2
42,13
41,24
41,8
41,22
40,31
40,12
40,0
39,17
39,23
39,25
39,19
39,15
38,29
38,9
38,27
37,11
43,2
43,2
42,24
41,13
36,10
36,2
35,13
35,26
35,7
34,3
34,9
34,18
33,15
33,4
32,24
31,26
31,28
31,23
30,3
30,29
30,9
30,18
29,21
29,22
29,5
28,6
28,8
28,15
27,0
26,30
26,27
32,20
27,13
27,4
26,22
25,26
25,6
25,5
24,9
24,21
24,12
23,30
23,11
23,4
23,24
23,22
23,26
22,20
22,10
20,6
20,3
19,5
19,9
19,21
19,7
18,8
18,12
18,15
17,18
17,29
17,1
17,31
17,30
17,17
16,11
23,13
18,19
17,13
17,10
15,2
15,6
15,15
15,27
15,28
14,25
14,29
14,30
14,19
13,13
13,4
13,22
12,10
12,20
12,24
12,2
12,6
11,5
11,15
11,27
10,28
10,25
10,29
10,30
10,3
9,9
9,7
9,12
9,23
8,1
8,0
8,14
8,31
7,19
5,16
