seq_len,ch_idx
2048,15
2048,23
2048,31
933,30
907,6
884,31
847,16
800,9
860,13
807,25
1364,1
624,28
614,22
616,0
969,1
566,10
558,18
544,2
543,3
544,27
541,1
539,25
555,13
548,3
506,12
505,15
521,20
508,10
504,14
501,11
481,2
531,5
490,21
487,0
473,16
468,17
459,16
524,18
456,24
454,24
446,3
432,4
450,28
435,22
444,4
410,18
408,4
422,18
386,25
373,30
407,18
403,17
372,9
362,21
706,13
373,25
485,10
377,22
346,22
459,12
437,12
376,10
339,5
1431,30
472,2
345,12
339,13
335,0
330,12
329,2
327,13
324,14
328,26
325,9
324,9
321,25
307,22
304,9
324,19
318,29
309,23
297,19
310,23
308,4
291,1
2048,11
442,21
366,4
300,21
271,23
540,18
476,7
276,23
268,14
256,9
255,10
440,3
293,26
281,26
231,26
224,5
221,26
226,30
215,20
508,17
322,20
226,13
213,30
212,26
208,21
201,20
299,11
266,11
229,11
216,19
209,11
198,16
1766,16
205,21
195,24
193,2
333,26
187,27
187,26
176,21
171,25
261,29
205,29
188,15
181,19
177,29
170,7
164,15
164,19
163,20
162,29
1727,17
182,19
168,21
166,7
153,24
238,24
196,24
174,4
169,24
157,4
155,14
153,28
148,24
141,4
362,27
184,7
153,30
147,0
144,27
143,1
141,5
136,7
133,13
166,28
149,14
131,7
129,28
145,14
141,14
136,8
128,3
124,15
115,14
399,12
169,12
139,8
121,19
113,9
112,25
141,18
126,5
103,4
102,12
100,27
362,7
115,10
93,6
91,7
82,21
165,10
98,6
80,18
79,7
77,5
76,29
126,29
125,10
89,2
87,7
68,14
67,29
66,26
63,21
1345,6
255,25
144,15
117,23
97,1
66,29
65,14
63,24
55,9
52,12
417,8
118,3
85,8
85,0
75,3
67,28
55,8
54,0
53,3
53,31
51,19
51,5
50,24
48,28
45,8
1708,20
656,8
170,31
151,0
60,22
58,31
46,29
43,8
42,28
35,26
83,6
54,6
35,17
34,8
28,19
22,5
203,2
156,2
32,17
27,28
25,0
23,2
23,6
21,9
38,27
22,27
19,22
13,27
8,22
7,27
7,5
6,19
