seq_len,ch_idx
347,0
307,26
305,18
299,4
264,20
220,16
201,30
199,11
171,3
169,27
163,10
154,6
153,11
152,24
149,26
152,21
141,26
138,24
135,14
135,19
133,13
133,31
132,9
121,1
121,15
115,28
125,8
118,21
113,16
111,30
111,22
111,8
111,21
110,4
110,17
110,24
109,25
109,18
104,24
101,27
101,11
101,19
100,2
100,20
100,31
100,5
99,23
99,25
99,11
98,15
98,6
99,5
96,27
94,8
91,16
91,6
91,15
89,20
89,8
89,4
89,10
85,13
87,23
84,7
84,27
82,3
82,0
81,27
81,31
80,3
80,24
80,25
78,18
78,28
78,7
76,0
77,13
75,14
72,14
72,1
72,0
72,23
71,12
71,22
69,7
68,0
68,4
65,28
75,10
72,23
66,22
65,25
64,9
64,15
64,29
63,16
63,5
63,12
62,2
62,22
62,17
62,3
61,7
60,9
60,13
60,14
60,27
60,29
59,10
59,28
57,19
55,16
55,20
54,26
57,5
56,1
55,19
54,21
54,11
54,24
54,0
52,5
52,1
51,15
51,19
51,6
50,3
48,4
47,8
47,18
45,26
49,29
46,28
44,12
43,17
43,3
43,20
43,31
42,5
42,1
42,28
42,29
42,2
41,17
41,3
41,6
41,15
40,31
40,21
40,24
38,7
38,25
37,16
37,9
37,10
36,0
34,4
56,29
43,30
39,29
38,2
37,17
36,23
35,1
35,2
34,19
33,7
33,13
33,30
33,5
32,3
32,23
31,1
31,10
30,12
30,19
29,22
29,14
29,13
29,31
29,16
28,30
27,4
27,11
26,18
31,9
27,2
24,14
24,17
23,22
22,21
22,20
21,8
21,2
21,12
20,9
20,14
19,17
19,19
19,10
19,15
19,6
18,22
18,7
18,16
17,20
17,25
15,8
15,18
29,12
24,30
20,26
18,12
18,29
18,9
17,13
17,23
16,28
16,6
15,25
14,30
13,31
13,21
12,18
12,27
12,11
12,26
12,12
12,29
11,2
11,9
10,17
10,22
10,1
10,7
9,14
9,13
9,23
9,28
9,5
9,6
9,8
9,10
9,15
9,25
8,30
8,31
8,21
7,18
7,20
7,27
7,11
7,4
6,24
6,26
5,0
