seq_len,ch_idx
2048,3
795,7
749,27
971,12
754,23
2048,5
657,23
627,1
731,0
607,15
593,9
512,29
505,9
504,26
470,9
470,17
468,29
454,26
454,31
703,30
440,28
479,6
459,10
384,2
646,29
380,24
378,13
342,19
339,7
336,14
344,6
335,11
326,0
324,22
318,22
315,9
325,21
305,7
303,27
284,13
275,18
649,8
266,4
277,16
260,4
254,17
254,16
330,21
242,21
240,12
230,13
227,6
303,20
268,20
222,13
211,20
300,16
213,18
203,18
333,20
251,24
231,4
189,24
181,12
188,26
176,16
170,11
162,26
412,28
173,21
166,2
199,25
174,25
155,25
154,11
146,1
138,18
2048,31
176,16
159,17
131,26
171,2
145,28
140,2
125,28
122,10
118,2
114,17
199,27
227,8
125,8
113,10
110,14
98,4
96,21
250,15
145,15
87,11
291,19
88,10
83,24
79,22
75,10
73,24
63,15
88,1
62,1
55,17
51,8
123,6
69,25
45,22
61,19
46,19
40,30
39,19
696,14
134,0
65,11
42,22
40,4
31,20
31,25
21,18
18,13
84,30
40,30
18,28
