seq_len,ch_idx
2048,9
2048,2
2048,19
2048,15
2048,24
2048,28
2048,20
2048,17
2048,5
2048,5
2048,27
1698,14
1664,10
1555,30
1332,7
1261,16
1057,3
918,11
859,29
851,4
740,22
682,22
651,23
626,6
614,6
628,25
545,22
497,29
2048,23
513,25
497,29
391,4
419,22
388,21
2048,16
371,11
448,21
357,30
344,14
313,18
294,1
299,1
450,8
1232,18
211,31
192,8
1022,3
492,12
167,26
163,26
206,0
158,26
103,13
91,13
91,13
86,0
133,8
56,21
54,31
48,31
35,12
40,0
27,12
29,1
