seq_len,ch_idx
2048,1
2048,9
2048,11
1958,7
1081,31
878,11
863,15
841,14
844,12
1574,24
844,8
779,21
750,10
725,20
755,29
712,13
705,21
2048,17
740,24
672,23
638,8
604,15
606,28
594,8
575,1
565,19
1289,28
566,24
584,1
532,4
530,27
529,19
524,24
513,14
619,18
556,5
513,25
513,3
586,6
511,6
508,5
500,9
514,2
497,25
532,20
493,18
491,7
491,27
475,20
466,7
2048,5
458,21
531,16
480,3
441,3
435,17
430,29
425,12
417,9
450,10
404,31
418,0
389,4
384,17
405,0
403,12
391,16
391,20
371,2
381,6
406,31
389,20
379,26
358,27
346,10
341,20
486,28
405,9
363,10
343,28
342,9
341,23
794,13
416,13
386,13
343,3
341,17
321,13
597,3
455,12
404,28
387,1
343,9
326,10
320,20
363,16
305,5
301,16
301,12
665,0
382,0
298,18
960,4
305,8
304,26
297,5
294,26
290,30
336,15
297,17
293,14
281,19
280,13
279,30
278,20
274,25
278,15
276,22
271,23
350,6
349,3
294,18
276,23
274,6
267,15
262,3
262,25
259,31
254,1
252,23
341,14
322,21
279,14
252,15
249,3
248,21
247,2
243,5
1220,11
330,22
295,2
267,17
260,5
250,9
253,23
244,23
242,18
239,27
235,17
234,21
233,18
228,7
223,15
2048,16
470,23
272,23
261,25
244,22
237,5
233,6
226,27
222,23
220,2
214,14
274,22
257,13
219,31
217,15
214,27
207,3
201,2
237,26
230,7
200,22
196,3
545,21
236,30
212,20
205,8
199,3
198,21
192,14
191,25
188,20
904,29
426,29
216,29
190,29
181,1
179,10
1458,8
289,15
218,10
214,17
200,7
197,4
196,1
195,0
185,15
171,29
170,2
169,27
167,3
280,10
256,19
229,25
199,22
197,10
186,26
178,30
175,19
167,12
160,3
160,25
159,22
156,10
151,30
1622,19
1006,0
463,7
277,25
255,7
198,0
160,7
156,0
150,4
148,12
147,8
141,23
721,30
225,14
162,6
156,7
153,4
151,14
148,6
144,22
144,2
140,21
137,7
476,14
161,22
147,14
131,4
130,19
129,12
1561,11
982,22
283,15
189,0
178,26
138,19
127,14
126,4
122,15
118,27
118,0
116,10
115,26
111,30
1165,9
127,2
126,12
121,17
116,24
116,11
114,2
111,14
106,21
156,18
137,18
124,18
108,31
107,4
101,19
101,31
101,18
98,4
98,25
96,10
95,27
91,6
584,13
305,13
122,21
115,13
91,16
90,15
88,21
85,25
85,6
83,23
82,19
669,30
133,17
129,20
115,16
104,24
103,2
82,4
80,21
162,28
153,28
123,28
97,25
85,12
85,28
83,31
83,24
79,25
78,27
77,12
72,28
341,29
307,30
191,24
153,29
94,18
81,23
75,30
62,24
61,29
60,16
60,11
60,25
58,4
52,2
432,27
164,27
75,18
64,27
62,30
59,0
51,29
50,13
49,16
48,8
48,2
45,18
41,27
48,1
40,4
33,23
31,26
786,26
285,22
188,22
145,6
142,10
134,29
73,28
58,0
54,8
51,1
48,5
42,2
39,18
31,25
30,26
28,30
112,31
37,31
33,31
32,22
30,12
24,20
18,5
18,9
17,31
17,22
15,12
150,26
70,26
46,6
40,26
29,6
26,16
24,17
22,26
18,31
16,6
16,30
12,12
1,10
