seq_len,ch_idx
2048,20
2048,4
2048,4
2048,22
2048,26
2048,5
2048,13
2048,26
2048,19
2048,20
2048,1
2048,11
2048,30
2048,21
2048,28
2048,2
2048,18
2048,2
2048,10
2048,29
2048,27
2048,30
2048,25
2048,10
2048,30
2048,10
2048,15
2048,10
2048,5
2048,12
2048,1
2048,17
2048,7
2048,18
2048,11
2048,17
2048,26
2048,31
2048,12
2048,13
2048,27
2048,3
2048,20
2048,28
2048,29
2048,24
2048,27
2048,14
2048,28
2048,11
2048,14
2015,28
2048,3
2002,27
2027,1
2042,9
1969,1
1952,28
1910,31
1894,24
1889,3
1846,20
1872,27
1807,21
1837,23
1805,25
1787,2
1791,24
1777,18
1748,9
1688,23
1686,22
1660,0
1678,12
1681,4
1654,12
2048,7
1600,7
1633,22
1579,10
1616,0
1574,16
1568,13
1543,6
1514,7
1483,7
1509,5
1453,2
1755,31
1442,31
1411,3
1464,20
1413,17
1433,26
1326,3
1320,25
1357,8
1350,13
1289,23
1528,17
1413,25
1326,21
1215,7
2006,5
1252,31
1181,3
1187,13
1152,17
1165,13
1153,31
1141,16
1145,15
1101,2
1090,16
1112,14
1069,20
1065,10
1082,29
1056,29
1069,27
1021,5
1031,6
1005,13
997,15
990,29
982,8
995,24
958,10
986,24
1028,4
1005,17
940,19
931,29
935,12
924,13
927,14
917,1
914,9
909,24
1550,16
936,16
885,24
876,14
910,10
884,7
864,16
861,7
844,29
834,24
1822,9
976,12
901,29
846,19
801,20
2048,8
800,4
2048,31
848,0
764,16
763,4
757,6
1935,4
801,3
750,14
749,26
753,19
747,11
744,19
723,26
756,21
734,21
712,12
709,14
735,24
709,25
699,13
698,24
695,25
681,5
835,14
673,12
779,23
768,16
689,21
684,26
670,22
667,23
673,14
661,2
664,27
996,5
822,27
1068,20
653,26
630,5
626,14
622,10
683,26
664,6
630,20
604,6
597,22
588,29
616,15
595,11
575,26
565,19
2048,15
1479,17
562,23
737,14
584,1
561,14
548,1
565,18
552,28
544,18
539,28
1539,23
705,26
591,21
573,19
571,9
525,21
522,24
562,0
514,8
701,10
536,10
501,8
703,19
599,0
521,0
488,3
482,31
481,3
497,14
471,24
470,3
473,0
462,22
452,0
483,0
447,0
432,4
476,11
465,15
441,5
440,10
436,11
426,5
451,30
441,30
430,11
417,19
413,5
413,23
411,19
427,1
405,23
401,5
397,11
991,1
403,18
392,15
391,7
387,7
379,15
396,3
374,25
373,18
370,11
369,3
1633,0
380,25
363,18
358,28
358,22
413,18
405,18
383,18
361,6
350,18
348,2
345,20
364,9
347,9
338,18
331,22
874,0
324,19
361,21
337,21
329,22
326,21
316,21
353,18
325,6
316,18
333,15
318,23
305,15
303,21
293,4
377,2
344,6
318,15
301,2
295,6
293,1
292,22
289,25
298,25
297,23
292,19
284,1
1365,28
1274,19
275,22
268,5
264,30
1513,29
320,6
268,30
258,15
256,27
256,21
1152,30
715,8
304,30
258,29
258,30
257,8
254,29
248,21
769,4
571,25
414,1
244,30
240,21
239,26
236,13
293,9
266,9
255,9
255,27
238,15
366,21
263,15
262,21
237,11
232,29
230,15
226,9
225,2
219,18
215,23
394,17
316,17
288,12
252,30
224,25
223,5
221,26
207,17
289,22
264,22
198,9
1343,23
241,13
237,11
237,13
199,19
281,12
225,12
216,8
207,12
201,25
197,8
196,30
188,25
187,8
186,30
185,12
185,17
212,17
192,19
176,18
170,12
170,17
169,19
167,27
353,2
270,14
253,2
211,9
178,14
173,2
172,9
165,14
158,17
156,2
155,9
154,25
235,11
164,19
162,11
162,19
161,9
154,16
150,11
149,19
145,16
176,6
164,15
158,6
148,11
143,20
137,15
132,28
146,6
126,14
124,16
572,0
279,9
142,8
115,19
516,24
140,24
132,11
124,25
115,6
110,24
110,0
109,9
103,7
989,13
276,31
111,28
99,0
99,31
97,4
97,1
591,30
526,30
280,4
146,0
99,30
86,4
86,0
81,23
81,30
97,18
93,4
89,17
84,16
82,20
80,15
76,23
623,16
88,16
87,16
85,6
78,16
75,6
72,16
71,6
65,28
61,0
488,6
174,6
119,6
94,6
71,31
68,11
67,8
57,6
57,31
51,16
292,6
67,6
63,2
54,6
53,22
52,11
51,2
50,5
42,28
322,8
304,8
41,22
33,8
78,8
72,22
61,8
44,22
37,8
35,22
24,8
84,15
55,22
29,8
24,3
23,15
22,25
20,22
120,8
93,8
13,7
7,9
5,8
1,18
