seq_len,ch_idx
2048,3
2048,26
2048,27
2048,21
2048,2
1796,19
1613,16
1404,15
1389,8
1431,20
1042,0
972,22
924,4
870,4
856,7
787,14
2048,11
735,23
732,7
717,31
1161,31
747,31
650,13
615,13
636,10
596,10
622,0
661,1
551,17
557,17
563,17
533,28
487,1
402,30
357,9
312,14
316,22
355,5
308,23
270,29
257,5
431,9
244,5
519,9
231,30
209,13
610,28
170,25
153,28
254,24
216,24
116,18
91,18
86,18
88,6
73,6
92,29
78,6
39,12
797,12
26,25
23,25
18,29
15,24
