seq_len,ch_idx
406,15
373,19
336,25
321,13
305,30
308,12
281,30
276,27
273,11
272,13
260,28
253,8
251,6
210,22
209,6
202,31
199,29
196,1
193,0
190,23
185,12
172,18
166,17
158,21
158,19
156,29
154,19
154,13
151,24
149,15
149,19
147,18
146,29
144,14
143,27
141,1
141,7
141,6
141,17
140,11
140,24
139,13
138,10
140,16
140,26
135,30
135,24
134,25
131,6
130,24
130,16
129,9
127,25
131,0
124,20
123,10
122,3
121,8
120,9
120,13
120,16
120,7
118,0
127,5
120,16
118,21
114,10
114,25
113,5
113,23
113,18
113,17
112,10
112,14
111,24
111,4
110,8
110,2
110,25
109,9
108,22
108,18
107,29
105,24
105,26
104,9
104,30
103,11
103,24
103,16
102,8
102,21
102,10
101,17
101,19
101,20
100,0
99,18
99,26
99,21
98,31
97,11
99,2
97,22
97,25
95,23
93,7
93,5
91,22
91,10
91,12
90,30
88,18
87,12
86,6
85,15
94,29
91,21
87,29
87,11
86,9
85,11
85,13
85,9
84,5
84,23
83,29
83,25
83,11
82,27
82,19
82,9
82,5
82,26
82,3
82,16
81,10
81,24
81,20
81,30
80,21
80,26
79,3
79,22
78,4
78,10
77,24
77,31
76,14
76,27
92,12
82,10
80,23
76,0
76,27
76,14
75,2
74,3
74,0
73,27
73,14
73,10
73,16
73,3
72,4
72,0
71,11
71,27
71,2
70,9
70,5
70,23
70,21
70,24
69,22
69,4
69,29
68,25
68,11
67,18
67,1
67,30
66,19
69,7
67,28
66,4
66,8
65,10
65,28
64,4
64,11
64,14
64,20
64,27
64,1
63,30
63,15
63,6
62,7
62,9
62,4
62,11
61,22
61,31
61,0
61,20
61,17
61,12
60,10
60,7
60,3
60,16
60,9
59,28
59,11
59,26
58,8
58,0
57,27
57,18
57,17
57,29
57,19
57,30
56,13
56,15
55,6
64,2
61,2
60,17
60,12
59,6
57,14
56,28
56,20
55,24
54,8
53,6
53,9
53,14
53,18
53,23
52,7
52,4
52,20
52,22
51,8
51,12
51,6
51,13
51,21
50,10
50,18
50,23
50,7
50,16
49,20
49,22
49,3
49,17
49,5
49,25
48,8
48,29
48,12
48,26
47,27
48,1
45,16
45,21
45,8
45,31
44,0
44,15
44,4
44,23
43,14
43,16
43,2
42,8
42,17
42,28
42,31
42,5
41,27
41,11
41,29
41,0
41,6
41,13
40,4
40,9
40,23
40,21
40,10
39,2
39,20
39,7
39,8
39,12
39,17
39,28
39,5
39,26
38,27
38,1
38,11
38,29
36,0
36,6
36,13
35,15
35,19
41,28
40,31
37,20
36,4
36,5
36,14
35,20
35,22
35,16
34,3
34,18
34,26
34,15
33,4
33,7
33,14
32,22
32,10
31,2
31,9
31,1
31,3
31,18
31,26
31,0
30,24
30,12
30,30
30,19
30,4
30,5
30,14
29,23
29,28
29,31
29,22
29,2
29,1
29,3
29,18
29,29
28,0
28,11
28,17
28,27
27,6
27,13
25,19
32,15
31,28
30,3
29,31
28,2
27,1
27,19
26,28
26,3
26,31
25,1
25,20
25,22
25,26
24,24
24,30
24,19
24,25
24,28
24,3
24,31
24,2
24,5
24,1
23,20
23,7
23,9
23,23
23,26
23,14
23,21
23,8
23,16
22,15
22,18
22,27
22,29
22,24
22,19
21,25
21,13
21,28
21,4
21,3
21,31
21,2
21,5
20,1
20,9
20,22
19,26
19,14
19,0
19,21
18,16
17,18
17,27
17,17
16,24
15,12
15,19
14,13
25,15
22,7
22,15
22,25
20,30
19,1
19,31
19,7
18,23
18,17
17,21
17,15
16,12
16,25
15,30
15,2
15,1
15,31
15,20
15,7
14,28
14,5
14,26
14,23
14,17
13,21
13,15
13,8
13,12
13,6
13,25
13,30
13,13
13,2
12,3
12,1
12,31
12,20
12,7
12,28
11,4
11,5
11,26
11,14
11,23
11,17
11,21
11,22
11,15
11,8
11,12
11,16
11,29
11,6
10,25
10,30
10,13
10,2
10,3
10,1
10,31
10,20
9,7
9,28
9,4
9,5
9,26
9,14
9,23
9,17
9,21
9,22
9,15
8,8
8,9
8,12
8,16
8,18
8,0
8,27
8,29
8,6
7,10
7,25
7,19
7,24
7,30
7,11
7,13
