seq_len,ch_idx
2048,20
1941,14
1576,29
1466,27
1185,31
1068,15
922,16
897,23
861,21
863,8
1180,10
821,10
1362,31
872,21
766,9
753,30
723,17
696,3
691,15
747,30
686,6
684,21
675,4
657,19
651,13
636,23
1559,15
632,23
617,12
613,5
620,21
581,3
601,2
621,26
566,25
584,1
896,26
568,12
557,31
549,4
548,27
537,9
698,11
569,17
536,0
528,11
1067,19
1059,18
538,0
524,19
522,29
670,22
518,11
513,6
512,24
507,30
1237,29
521,12
529,21
512,15
502,21
497,24
493,15
493,5
474,2
469,2
532,9
457,17
468,25
450,11
518,19
435,0
816,14
696,22
474,22
436,2
670,4
437,4
419,8
820,6
430,12
428,6
766,11
609,27
424,11
417,19
400,11
1404,7
441,3
399,26
386,21
1286,16
647,1
633,9
611,27
580,4
500,1
382,9
382,1
380,28
371,27
414,6
387,3
377,24
372,9
368,3
364,14
383,22
380,22
363,28
714,18
459,12
432,7
358,13
351,16
347,31
345,10
412,17
406,28
362,3
361,19
356,28
342,26
331,14
482,16
456,10
359,24
333,29
330,18
328,11
325,5
320,21
1020,25
408,19
316,0
315,21
313,19
312,8
307,1
307,9
305,20
574,30
386,12
316,26
300,24
293,1
291,13
474,16
362,25
321,24
307,10
304,11
298,6
296,2
290,20
332,31
318,17
295,7
289,24
288,26
286,11
275,2
2048,31
309,27
281,25
275,27
271,8
271,22
278,16
278,13
274,28
273,29
268,21
263,19
253,23
430,6
291,20
283,16
270,18
260,29
259,20
259,6
255,14
245,21
312,25
262,0
251,24
244,5
243,24
240,0
238,13
238,2
236,7
236,4
314,26
271,26
251,2
245,19
239,14
238,4
229,2
229,22
228,13
227,19
226,14
222,4
260,30
232,30
228,28
228,9
226,22
226,16
224,0
221,30
221,12
219,28
219,5
218,18
214,9
244,18
225,22
221,2
220,18
217,23
211,22
210,2
209,18
207,17
204,12
204,27
201,23
573,28
460,28
297,12
246,28
244,26
211,12
206,4
200,1
727,1
218,30
217,7
209,8
202,20
198,22
195,24
194,2
192,18
192,27
192,7
190,8
188,1
187,20
187,19
184,29
587,11
267,28
229,0
210,7
191,25
186,8
186,29
183,10
178,23
176,5
174,15
174,31
171,22
659,15
233,2
220,30
198,16
192,12
185,25
181,8
177,13
176,20
174,2
937,17
297,24
273,30
244,0
185,19
173,23
164,31
154,26
667,30
177,0
157,0
155,17
154,8
148,5
147,27
147,23
147,30
147,0
142,17
295,27
264,22
247,17
247,28
201,20
176,16
175,27
151,7
147,1
144,31
141,30
135,13
278,14
185,5
180,16
172,14
160,8
158,27
145,10
141,29
139,11
129,5
128,16
123,8
404,20
222,26
191,18
170,12
136,6
128,26
128,20
126,12
126,27
125,29
119,19
118,10
117,25
116,6
111,21
851,19
153,4
131,4
126,10
124,9
120,20
118,10
113,7
112,29
112,19
111,25
111,3
110,9
108,31
106,20
105,2
101,28
248,14
237,22
173,27
145,23
125,29
116,1
113,21
109,15
107,22
102,26
100,14
99,10
96,23
184,1
175,9
175,10
162,23
151,1
144,9
118,3
117,10
110,23
110,1
106,12
106,9
105,3
105,10
93,23
92,1
91,12
86,30
86,9
84,17
84,3
430,8
267,3
231,18
144,8
107,9
104,3
103,13
89,10
88,9
86,8
84,3
82,13
79,26
77,14
77,4
74,18
73,17
287,7
100,7
83,22
79,26
78,7
72,17
70,31
69,10
66,9
66,1
992,5
142,16
139,11
90,13
86,5
80,16
72,6
71,11
69,15
66,13
65,5
65,7
59,28
58,16
57,24
361,13
166,5
83,24
69,13
68,5
65,24
56,28
49,13
48,5
45,24
45,20
44,28
41,18
647,0
316,8
107,25
103,3
93,8
71,24
64,17
58,25
57,0
55,6
54,13
54,3
45,8
40,28
37,24
36,2
35,17
33,7
31,25
1366,4
109,6
96,15
52,13
40,3
40,0
34,7
31,18
28,20
28,6
27,30
26,12
25,29
25,14
21,15
1118,6
46,23
41,13
38,3
37,23
33,5
32,0
30,24
27,28
27,17
23,25
23,22
22,26
19,29
18,14
16,16
16,11
14,13
14,3
180,25
120,7
118,25
115,18
32,2
18,7
13,5
11,25
10,18
10,8
9,24
9,26
9,2
9,20
8,14
7,15
1,21
