seq_len,ch_idx
347,28
340,1
313,5
296,4
294,27
240,20
225,23
222,1
219,10
200,25
199,10
197,8
191,31
179,1
174,29
168,20
168,24
163,24
171,9
153,12
141,6
139,7
138,4
135,14
133,9
130,2
129,0
138,15
120,0
120,25
120,9
118,16
126,11
117,18
116,5
115,23
114,12
111,15
111,23
110,12
109,27
109,29
106,7
112,22
106,13
104,4
104,10
102,18
101,22
101,11
101,25
99,19
98,31
98,4
97,3
94,11
92,5
91,11
91,15
88,7
88,8
88,13
87,4
86,15
84,13
84,3
84,15
82,2
81,15
81,21
81,17
81,13
80,18
80,30
80,2
80,23
79,0
77,26
76,13
76,14
75,11
74,18
74,21
74,17
73,27
73,8
73,26
72,28
71,13
70,18
70,21
70,6
69,27
69,7
69,16
69,30
69,8
69,26
68,0
67,25
67,11
65,31
65,19
62,14
61,11
61,17
61,26
60,3
60,21
59,27
59,29
59,31
57,22
57,1
56,28
70,30
60,30
58,14
58,18
56,30
55,14
54,17
53,27
53,9
53,28
53,30
52,3
52,14
52,18
52,17
51,21
51,26
50,0
50,6
50,27
50,9
49,25
48,2
48,10
48,22
47,24
51,26
51,7
49,19
47,10
46,20
43,14
43,17
41,29
41,8
41,15
40,25
39,20
39,28
37,24
37,23
36,5
47,1
44,3
41,7
37,31
37,22
35,20
35,1
34,19
33,8
33,31
33,22
32,2
32,23
31,28
31,24
31,4
31,1
31,21
30,3
30,7
30,8
30,31
30,13
29,22
29,29
29,25
28,2
28,12
28,20
28,23
28,10
27,28
27,24
27,4
27,16
26,1
25,5
27,6
26,6
25,17
24,30
24,24
23,12
22,16
22,0
21,3
21,17
21,19
20,22
20,30
20,8
20,24
20,14
19,16
19,18
19,25
18,11
18,29
17,0
16,23
16,10
16,20
16,27
15,9
52,16
27,6
24,19
20,12
18,5
18,16
18,6
17,19
15,21
15,2
14,26
14,12
14,29
13,9
13,5
13,16
13,6
12,19
12,3
12,21
11,2
11,26
11,12
11,29
10,0
10,7
10,13
9,31
9,9
8,5
8,20
8,28
8,15
6,10
5,4
