seq_len,ch_idx
2048,10
2048,9
2048,8
2048,3
2048,11
2048,0
2048,28
2048,28
2048,2
2048,13
2048,15
2048,16
2048,15
2048,25
1894,9
1874,3
1756,24
1728,1
1541,14
1534,17
1633,22
1461,23
1468,0
1457,16
1270,14
1223,0
1213,3
1232,27
1123,27
1223,27
954,23
952,24
916,12
873,27
954,24
871,26
824,24
852,18
879,18
813,19
778,2
762,18
1017,18
747,23
766,12
685,11
734,26
676,18
654,22
672,6
614,7
594,22
587,6
567,12
566,18
568,5
565,21
513,26
599,20
490,6
474,30
468,21
459,26
450,5
402,25
399,25
485,13
2048,13
363,31
418,7
374,11
342,8
386,30
339,31
339,22
343,20
331,20
331,31
316,20
476,17
379,17
307,31
313,29
303,29
338,5
319,5
281,31
281,5
292,17
256,5
260,7
239,7
224,7
215,21
213,7
209,21
448,4
190,6
352,30
190,29
346,1
172,1
155,21
144,21
191,30
121,7
121,19
116,19
115,10
105,29
96,19
80,6
66,1
58,10
88,31
79,8
47,31
47,30
153,19
44,19
41,12
444,4
32,30
33,4
22,4
114,29
47,4
16,4
