seq_len,ch_idx
2048,18
2048,30
2048,0
2048,0
1787,23
1017,30
1765,14
934,1
960,31
914,29
853,14
848,29
1762,2
773,12
826,6
1123,1
776,30
704,30
691,9
693,0
714,19
675,27
710,29
670,26
655,26
637,26
642,2
651,22
625,17
784,25
707,3
632,20
606,17
575,7
562,12
784,9
599,19
591,28
563,19
561,27
561,22
558,21
549,13
709,9
669,9
578,28
588,19
519,16
2037,23
2003,31
564,18
501,26
542,12
783,29
547,21
496,6
493,19
477,24
666,9
489,12
480,13
454,13
538,4
487,22
521,25
448,28
440,20
431,11
490,5
452,31
434,15
476,4
423,5
418,12
898,15
495,3
429,3
427,15
416,3
409,14
409,10
408,15
407,5
403,22
818,6
405,16
398,12
658,8
393,14
389,27
387,8
387,5
1283,20
1101,7
653,15
390,29
377,21
373,27
369,31
365,29
784,8
383,8
376,4
365,24
361,31
778,3
605,3
366,24
351,3
341,4
652,26
533,19
374,13
356,26
353,19
352,25
343,3
337,26
335,5
332,4
422,15
420,13
368,7
345,30
344,4
325,25
541,21
399,20
332,24
324,13
319,7
318,23
315,4
534,16
372,26
367,14
361,10
327,15
324,24
324,13
315,9
311,26
310,27
308,14
302,16
321,29
305,26
300,31
299,22
359,8
329,6
318,29
312,8
301,4
299,16
296,22
285,29
281,8
381,26
355,4
327,26
293,4
283,29
281,26
280,17
290,10
289,14
285,1
276,6
276,17
271,20
271,10
271,14
271,31
302,10
271,21
266,2
261,5
261,6
258,8
256,10
256,1
251,9
415,0
290,4
272,26
269,20
254,21
250,2
247,28
246,0
253,14
250,12
248,18
244,5
242,6
242,21
241,14
238,12
334,26
326,30
312,26
269,17
231,13
231,19
229,7
229,31
222,30
310,22
244,0
241,28
214,29
214,22
211,24
737,18
636,22
317,22
299,16
280,13
235,11
220,28
210,16
208,9
203,11
201,25
328,2
255,28
230,6
209,17
238,3
209,2
205,1
198,17
192,2
189,28
188,3
186,12
1236,4
245,5
212,18
203,5
200,22
191,10
188,16
183,18
179,11
177,15
176,0
175,22
173,14
173,6
171,16
220,18
180,11
178,18
176,11
175,8
171,12
170,18
170,1
168,8
163,25
1272,13
190,20
190,5
182,14
178,25
175,22
165,20
162,12
162,5
730,24
252,12
222,12
191,27
170,23
170,25
165,24
163,20
161,12
160,27
155,28
170,25
157,11
155,13
148,27
145,25
141,27
140,2
140,7
133,25
273,11
202,21
186,13
158,11
144,18
143,10
139,6
134,4
129,21
128,19
128,22
127,13
121,11
121,18
260,21
157,23
129,21
128,28
122,23
118,29
113,3
112,23
112,31
445,17
281,10
212,17
204,27
142,20
134,25
131,11
131,21
128,10
124,17
121,12
120,27
116,14
115,20
114,6
112,28
112,29
112,3
112,23
109,0
108,25
107,19
107,11
104,22
101,10
757,11
583,8
576,10
174,8
147,16
132,11
123,8
123,16
120,11
119,10
113,8
112,27
109,16
97,14
96,29
96,4
95,11
486,18
368,16
116,18
108,28
103,7
102,10
102,17
99,16
97,29
95,3
92,28
88,7
88,23
87,19
86,15
86,10
85,17
411,1
398,1
143,19
123,1
112,6
99,19
96,9
94,10
91,1
90,6
89,19
88,20
84,18
83,14
81,9
81,2
79,10
76,25
166,2
159,24
133,21
109,2
100,24
94,5
92,31
91,21
85,2
80,6
79,24
75,9
73,3
72,5
70,23
69,31
66,15
65,28
61,21
713,5
559,6
451,1
441,27
298,5
72,0
71,30
68,6
67,17
66,1
63,27
60,5
56,3
56,12
54,15
54,0
52,30
128,25
119,24
97,13
81,31
77,10
74,25
67,24
66,5
65,1
60,8
58,16
57,13
53,4
49,31
48,7
47,10
41,25
278,7
73,7
72,7
65,15
58,7
54,15
51,7
50,17
49,27
47,15
42,7
40,17
37,15
37,3
31,9
1569,20
375,24
235,24
159,7
109,25
80,17
79,27
62,5
62,24
43,2
34,1
29,23
28,7
26,0
25,25
24,17
24,27
24,6
21,5
408,30
137,28
128,2
102,9
64,1
46,23
45,30
44,11
34,28
27,2
26,1
21,9
20,16
20,8
19,22
17,23
17,4
17,31
15,0
14,30
28,24
18,15
17,11
15,28
11,16
11,21
10,24
8,15
7,13
7,31
7,30
4,11
2,28
2,17
