seq_len,ch_idx
281,2
207,15
194,3
181,2
179,21
172,14
168,8
138,9
137,19
130,26
130,16
130,4
123,4
113,11
109,26
109,18
108,19
106,0
104,13
98,17
98,27
99,1
94,24
94,22
91,30
90,1
89,23
89,5
89,24
83,0
83,13
82,28
81,3
79,11
79,20
74,29
79,25
79,31
76,10
75,25
72,10
71,12
68,19
68,14
66,8
67,5
66,22
64,15
63,11
62,28
62,19
60,13
59,20
56,21
59,1
57,6
56,5
54,28
52,25
46,15
50,7
44,7
43,5
43,6
42,12
42,22
41,31
41,0
40,23
40,24
37,26
37,3
37,21
36,27
40,9
38,6
36,25
36,22
35,28
33,9
32,18
32,24
31,30
31,21
30,23
29,27
28,17
30,17
26,20
25,16
22,8
22,2
21,6
20,27
19,18
19,20
19,16
19,31
18,1
18,8
18,14
17,4
16,2
20,29
19,7
16,29
16,30
13,12
13,10
13,7
13,29
13,30
12,12
11,17
11,18
10,23
10,31
10,10
10,16
10,0
9,9
9,11
9,13
8,4
8,14
8,15
7,26
5,3
