seq_len,ch_idx
513,11
378,18
236,15
231,31
212,6
209,5
197,10
197,26
195,24
190,27
185,10
185,4
177,31
170,18
160,8
157,19
152,19
149,24
145,3
145,11
142,19
142,29
135,30
134,8
133,16
127,4
128,4
126,27
123,25
123,8
122,12
120,30
119,27
119,23
119,4
118,6
119,4
115,20
113,8
112,24
112,6
110,12
110,22
109,24
108,27
106,28
105,11
109,21
103,9
103,27
103,8
102,1
102,2
101,23
101,26
101,29
100,8
99,4
99,1
98,22
98,5
97,3
97,18
96,15
96,1
96,18
96,9
94,12
94,14
92,12
91,19
91,10
90,9
90,20
90,27
89,8
89,14
87,6
87,11
90,15
84,9
83,30
83,2
82,13
82,10
82,23
81,1
81,22
80,12
80,4
80,30
80,7
78,3
77,6
81,11
77,13
76,12
75,17
75,22
74,7
74,10
74,15
74,27
74,21
73,2
73,28
73,13
72,0
71,29
71,12
71,20
71,7
70,15
70,27
69,28
69,8
69,5
67,26
64,24
67,7
66,13
66,20
65,21
65,0
64,29
64,2
64,19
63,25
63,31
62,20
62,16
62,21
62,28
61,19
60,25
60,26
60,31
60,11
60,17
60,20
59,16
59,21
59,0
59,9
59,22
59,27
58,29
58,5
57,25
57,4
57,26
57,31
57,8
56,3
60,14
59,2
56,14
56,7
55,26
55,2
55,3
53,13
53,7
53,15
53,16
52,2
52,3
52,25
51,0
50,23
50,11
50,13
50,14
50,7
50,20
50,26
49,16
49,30
49,2
49,3
49,0
48,19
48,27
48,28
47,31
46,11
51,0
46,9
46,17
46,19
45,5
45,15
45,18
45,0
44,9
44,19
44,5
43,0
43,14
42,16
42,17
42,19
42,12
41,28
41,23
41,18
41,11
41,24
41,0
40,14
40,7
40,13
40,19
40,5
40,30
39,1
39,15
39,26
39,28
38,2
38,23
38,22
38,18
37,31
37,11
37,8
37,6
38,25
36,13
36,2
36,5
36,16
35,17
35,25
34,18
34,6
34,10
34,13
33,2
33,9
33,5
33,14
33,21
33,16
32,1
32,22
32,24
32,29
32,8
32,18
32,6
32,10
31,13
31,0
31,2
30,5
30,16
30,17
30,26
29,7
29,12
29,20
28,3
28,22
28,28
28,24
28,29
28,8
27,18
27,31
26,6
26,10
26,4
26,11
35,14
31,15
29,14
28,1
27,29
26,17
26,15
26,22
26,10
25,24
25,30
25,0
24,13
24,14
24,28
24,16
23,7
23,21
23,25
23,29
22,17
22,15
22,22
22,10
22,3
21,6
21,31
21,24
21,18
21,4
21,13
21,14
20,28
20,16
20,20
20,1
20,7
20,21
19,25
19,29
19,9
19,17
19,23
19,15
18,22
18,10
18,3
18,6
18,31
16,18
14,4
22,23
21,30
19,21
18,1
18,23
17,30
17,17
16,25
16,21
15,1
15,23
15,20
14,9
14,30
14,26
13,12
13,17
13,25
13,21
13,1
13,23
13,28
13,29
12,20
12,3
12,9
12,30
12,26
12,5
12,12
11,31
11,24
11,27
11,17
11,25
10,21
10,0
10,1
10,16
10,23
10,28
10,29
10,7
10,20
10,22
9,3
9,9
9,30
9,26
8,5
8,12
8,31
7,6
7,10
7,24
7,19
6,4
6,27
6,17
