seq_len,ch_idx
737,14
352,23
281,11
277,20
274,25
263,13
254,24
252,10
250,7
248,5
242,6
241,12
236,29
231,3
211,28
211,29
209,12
207,27
200,24
195,2
190,6
179,22
166,7
156,4
150,29
148,8
145,19
145,20
144,11
135,16
135,17
134,1
134,18
133,10
129,22
129,25
129,31
123,14
122,4
121,11
121,14
121,8
119,6
117,23
116,7
116,19
115,2
114,18
113,31
112,5
111,19
109,20
108,22
108,25
107,24
111,20
110,5
108,3
106,2
103,24
103,28
101,1
101,8
101,19
101,6
101,29
100,4
99,1
98,24
98,3
96,15
94,18
92,0
91,28
91,18
91,25
90,8
90,26
89,28
89,22
87,4
85,21
85,4
83,15
82,2
82,5
82,0
81,20
81,17
81,22
81,15
81,19
80,2
79,5
79,0
79,3
79,20
78,25
78,29
78,7
79,9
74,22
73,13
72,31
71,18
71,0
71,3
71,13
70,9
70,26
70,31
69,12
69,27
69,3
68,20
68,7
67,11
147,23
74,19
72,27
70,23
69,18
67,8
66,28
65,12
65,10
65,16
65,23
64,8
64,28
64,1
64,27
63,2
63,17
63,21
62,12
61,23
60,30
60,0
60,1
60,2
60,17
60,21
60,12
59,13
59,29
58,7
58,25
57,23
57,24
61,8
57,17
56,30
55,2
54,3
54,17
54,10
54,22
54,14
53,9
53,3
53,17
53,1
52,5
52,20
52,11
51,8
51,0
51,18
50,4
50,2
50,9
50,19
49,28
49,1
49,10
49,22
48,20
48,13
48,16
47,11
46,6
46,8
55,15
52,11
50,7
48,9
48,15
48,22
47,27
47,10
47,21
47,5
46,26
45,13
44,6
44,16
44,14
44,30
43,9
43,15
43,4
43,18
43,22
43,27
43,10
43,21
42,26
42,11
41,12
41,6
40,7
40,23
40,16
40,14
40,30
39,4
39,27
39,10
39,1
39,2
38,26
38,28
38,12
38,6
37,25
37,7
37,16
36,14
35,30
47,9
42,30
42,0
39,14
38,30
37,0
36,11
36,13
36,29
36,14
35,0
35,27
35,19
35,1
34,13
33,8
33,21
33,25
33,31
32,16
32,29
32,23
31,9
31,30
31,27
31,19
31,17
30,18
30,26
30,11
30,13
30,4
29,8
29,21
29,2
29,10
29,5
29,7
29,25
29,28
28,12
28,6
27,3
27,16
27,24
27,29
27,14
26,23
24,9
29,26
28,26
27,15
26,24
26,26
26,0
26,15
25,21
24,3
24,25
24,5
23,24
23,26
23,30
23,0
23,15
22,18
22,21
22,1
22,4
22,31
22,3
22,19
22,28
22,25
22,6
21,23
21,5
21,24
21,20
21,26
21,30
20,0
20,9
20,15
19,17
19,18
19,21
19,27
19,1
19,4
19,13
19,3
19,10
18,19
18,28
18,2
18,11
18,25
18,7
18,6
17,12
16,5
16,24
16,29
15,26
23,31
23,31
21,16
20,31
19,16
18,17
18,31
18,21
15,30
15,9
14,15
14,16
13,17
13,31
13,27
12,13
12,10
12,12
12,22
12,29
12,20
12,21
11,30
11,9
11,15
11,16
11,17
11,31
10,27
10,1
10,4
9,13
9,18
9,10
9,28
9,5
9,8
8,19
8,12
8,6
8,11
8,22
8,7
7,24
7,23
7,29
6,20
5,14
4,21
