seq_len,ch_idx
418,1
341,16
310,16
210,20
179,26
178,20
176,3
168,9
152,23
142,19
141,30
140,7
133,31
130,4
125,0
125,27
122,19
122,3
121,28
120,27
119,3
119,14
118,10
117,29
121,2
114,30
114,15
114,2
114,13
113,12
111,22
111,27
108,3
108,10
107,11
104,23
103,30
102,25
101,27
101,13
101,30
100,18
99,20
99,26
99,7
98,10
98,24
94,6
93,11
93,1
91,8
90,2
90,6
90,23
89,30
89,25
88,14
88,15
109,29
85,2
84,14
83,5
82,27
82,3
81,13
81,29
81,8
80,18
80,14
80,22
79,15
79,26
76,31
77,29
76,9
75,10
74,21
73,24
73,15
71,3
71,29
68,24
67,5
73,2
67,8
66,18
65,14
64,22
64,12
64,26
64,17
64,7
63,2
62,8
62,9
62,13
62,15
61,18
61,6
61,14
61,23
60,24
59,12
57,11
57,31
68,28
58,20
55,26
54,22
51,19
51,5
51,16
50,14
50,7
50,8
50,15
49,26
49,2
49,12
49,13
48,0
48,6
48,30
44,16
49,20
47,28
44,31
44,4
44,16
43,12
42,13
41,7
41,17
41,21
40,0
40,26
40,27
39,18
38,20
38,31
38,11
38,4
37,25
44,17
40,16
38,17
36,0
34,15
33,24
33,28
33,4
33,18
33,22
32,23
32,16
32,5
32,17
31,15
31,25
30,11
30,21
30,24
30,28
30,4
29,22
28,9
28,20
28,23
28,19
28,3
28,29
27,1
25,5
28,0
26,4
25,25
25,10
25,1
24,0
24,4
24,25
24,21
23,11
23,6
22,7
22,10
22,29
22,1
22,0
22,4
22,25
21,21
21,8
21,11
20,28
19,7
19,13
19,23
19,12
19,29
18,27
18,20
17,1
16,16
24,9
22,19
22,21
21,17
21,5
19,6
18,9
17,19
15,31
14,21
14,17
13,5
13,6
13,12
13,28
13,8
13,9
12,19
12,22
12,24
12,31
12,18
12,10
12,1
12,30
12,21
11,17
11,5
11,0
11,6
11,25
11,11
10,12
10,28
10,8
10,9
9,19
9,22
9,24
9,31
9,7
8,18
8,23
8,10
8,13
8,14
8,2
8,26
7,1
6,27
6,30
5,3
