seq_len,ch_idx
2048,12
1563,30
794,18
734,26
1211,10
717,4
692,28
678,21
657,29
687,27
673,9
657,23
639,10
1409,7
609,27
591,13
573,27
536,22
496,18
474,23
461,23
965,5
466,2
462,20
870,13
458,14
449,14
440,5
442,1
442,1
421,0
411,4
453,12
412,19
409,7
421,25
402,11
400,6
450,11
429,16
395,21
382,11
455,1
376,2
1402,20
1144,22
363,10
358,14
384,28
380,30
358,3
332,17
373,25
366,11
356,26
327,2
324,0
324,26
356,25
330,0
318,11
312,0
328,3
322,22
313,3
342,3
316,21
307,18
293,31
289,21
285,2
281,8
279,30
278,12
333,2
271,2
351,31
287,16
269,4
265,23
260,17
272,26
259,19
252,26
247,30
242,19
250,4
239,16
254,23
239,13
235,23
230,16
224,30
222,13
221,5
732,29
262,4
261,23
260,15
251,24
237,8
228,10
225,20
225,12
222,27
237,5
225,26
208,3
473,17
230,11
213,13
204,25
203,29
203,31
202,10
198,23
227,5
202,29
200,31
198,24
183,3
202,14
185,21
184,18
180,17
179,16
176,13
174,15
840,18
234,1
173,16
1218,2
183,1
170,25
169,1
166,6
158,25
158,23
473,31
219,31
184,31
161,15
152,14
147,19
146,28
146,6
145,22
143,7
180,8
151,19
151,8
145,31
139,8
150,11
138,5
130,28
126,6
122,18
121,7
322,31
143,0
139,7
130,30
127,12
124,20
124,31
122,19
111,8
652,21
132,3
127,17
119,12
119,9
108,3
133,16
127,15
125,11
120,22
119,18
114,27
108,19
104,16
96,15
92,4
92,21
892,6
496,6
175,6
140,6
121,1
111,17
103,7
97,24
92,9
91,19
2048,9
141,24
118,29
116,10
83,9
74,15
104,4
67,5
67,4
65,6
89,0
87,17
76,0
75,11
73,14
73,20
70,15
68,8
60,4
59,17
439,0
115,0
63,14
59,28
55,19
42,3
110,14
65,25
53,14
50,25
43,20
39,22
35,26
40,28
38,8
31,16
30,28
28,7
27,29
25,15
21,8
500,15
98,25
53,27
35,1
28,8
27,15
20,19
20,28
356,24
274,24
218,24
182,24
86,17
46,24
20,29
20,1
20,26
20,13
18,20
12,5
