seq_len,ch_idx
1598,0
945,30
827,18
755,16
708,13
2048,1
587,14
545,8
520,10
566,19
512,31
505,8
496,26
481,24
836,19
448,29
437,10
511,19
438,19
494,8
412,23
392,9
358,29
350,24
348,28
342,24
343,29
401,18
377,10
349,14
324,6
319,12
291,14
305,5
305,18
305,8
300,6
287,15
272,26
271,26
300,20
268,26
263,9
261,20
256,21
419,13
248,5
248,3
247,13
238,31
233,4
232,31
634,15
271,15
319,22
230,16
286,4
214,27
269,28
228,25
198,2
196,28
200,21
185,4
188,22
184,3
182,2
175,26
348,25
180,25
258,7
164,3
163,7
160,27
151,21
189,17
148,4
133,28
144,11
130,11
128,11
125,11
135,17
115,28
113,7
112,5
109,9
105,7
444,20
109,0
104,17
102,5
425,2
95,2
94,2
92,9
763,16
129,24
80,11
77,21
98,22
83,23
76,22
69,5
66,20
103,30
54,23
54,30
52,7
49,9
47,23
46,17
40,23
36,22
57,12
31,12
393,27
189,6
148,27
36,6
22,31
11,29
66,12
57,3
27,25
23,12
20,17
18,3
