seq_len,ch_idx
2048,9
2048,2
2048,19
2048,13
2048,15
2048,24
2048,24
2048,28
2048,20
1995,17
1930,18
1925,0
1853,5
1845,5
1977,27
1770,1
1262,14
1198,14
1164,10
1559,26
1055,30
1019,10
975,8
929,31
818,29
832,7
791,16
761,16
670,23
679,12
568,12
557,3
542,16
592,31
526,11
481,12
418,11
390,3
395,11
359,29
356,7
351,4
351,29
671,31
290,21
286,30
369,7
260,3
290,22
240,22
208,25
182,22
154,3
159,25
151,23
123,8
126,6
114,6
116,4
305,21
31,6
128,25
29,4
23,21
