seq_len,ch_idx
2048,0
981,24
761,20
769,28
680,25
663,7
609,0
925,2
1263,16
557,3
486,3
1031,20
548,29
540,5
447,4
446,26
422,10
401,7
386,7
370,6
369,25
390,27
367,19
358,31
354,3
620,1
323,1
318,27
315,1
315,16
302,16
291,19
286,22
537,17
277,23
425,27
261,25
284,21
273,27
255,8
242,14
265,13
244,31
228,30
221,30
261,15
225,13
213,17
229,9
216,9
220,13
198,5
202,8
201,5
197,12
196,8
206,24
205,24
181,13
178,15
186,12
168,13
161,9
225,18
165,18
158,22
288,4
164,12
154,4
149,11
149,2
145,18
258,14
198,29
148,2
134,28
130,26
122,18
121,4
917,26
218,6
140,8
128,12
123,5
136,19
125,10
114,19
107,6
99,9
96,10
215,14
151,30
94,17
94,9
93,19
477,10
109,4
838,21
243,30
111,23
101,22
83,8
82,30
73,6
66,14
74,29
58,11
104,23
100,23
82,15
61,29
57,31
75,11
65,31
45,11
40,23
189,18
46,15
27,31
809,21
79,12
30,6
14,14
53,22
18,28
10,11
8,15
2,22
