seq_len,ch_idx
282,21
254,5
246,22
244,25
233,6
213,13
209,23
209,13
208,17
205,10
195,2
181,2
161,16
159,24
150,3
151,0
144,10
138,5
140,18
137,18
130,26
130,9
122,11
120,14
118,29
117,17
116,9
115,16
114,24
107,8
107,27
106,11
107,6
105,30
102,14
101,13
98,31
98,8
99,16
95,1
94,11
94,7
92,19
92,25
91,6
90,16
90,8
89,29
88,24
83,27
83,20
82,29
82,22
82,28
81,2
81,9
79,15
79,26
78,28
78,2
77,13
76,12
81,23
80,4
76,14
74,1
74,3
74,18
73,12
73,10
72,17
71,27
71,7
71,19
71,1
69,28
69,0
69,29
68,12
67,2
67,10
66,30
70,21
68,21
65,26
64,17
64,15
62,8
62,10
62,25
60,17
60,1
59,15
59,11
59,0
59,3
59,10
58,20
58,22
56,29
55,24
58,21
58,7
56,19
55,26
55,7
53,21
53,4
51,18
51,26
51,7
51,9
51,11
51,15
51,21
50,1
50,17
50,30
48,6
48,28
45,24
50,30
46,27
44,19
43,18
43,23
42,25
41,13
40,11
40,27
40,4
40,9
39,19
39,30
39,23
38,28
38,0
37,31
36,16
34,13
41,12
40,20
37,12
36,28
36,30
35,0
35,7
34,9
34,23
34,31
34,20
34,29
32,12
31,27
30,28
30,30
30,0
29,7
29,9
29,26
29,11
29,31
28,1
28,24
28,2
28,14
28,17
27,21
27,6
27,25
26,5
26,22
34,14
33,5
28,14
27,23
26,5
25,12
25,4
25,15
25,31
24,14
24,27
24,26
24,20
24,23
24,18
23,5
23,22
23,6
23,13
23,12
22,15
22,30
22,31
21,0
21,19
20,27
20,1
20,26
20,9
20,11
19,23
19,3
19,16
19,29
19,5
18,21
18,24
16,25
16,6
16,13
16,10
15,8
22,4
18,3
18,4
17,20
16,3
15,8
15,22
14,4
14,15
14,20
14,31
14,3
14,19
14,8
13,22
13,25
13,18
13,16
12,2
12,4
12,15
12,20
11,31
11,3
11,19
11,1
11,7
10,0
10,8
10,14
9,28
9,22
9,24
8,25
8,29
8,5
8,18
8,6
8,16
8,17
8,10
6,2
